movie_id;person_id;person_name;job;department;credit_id;gender;profile_path
103731;53645;Julie Monroe;Editor;Editing;52fe4a25c3a36847f81bc9ed;1;
103731;54761;Kari Perkins;Costume Design;Costume & Make-Up;52fe4a25c3a36847f81bca0b;1;
103731;60385;Fontaine Beauchamp Hebb;Set Decoration;Art;52fe4a25c3a36847f81bca05;0;
103731;71872;Jeff Nichols;Director;Directing;52fe4a25c3a36847f81bc99d;2;/btNKCdChsG2sUQY2Pedijhm5A1I.jpg
103731;71872;Jeff Nichols;Writer;Writing;52fe4a25c3a36847f81bca19;2;/btNKCdChsG2sUQY2Pedijhm5A1I.jpg
103731;71880;Adam Stone;Director of Photography;Camera;52fe4a25c3a36847f81bc9e7;2;
103731;142850;Gareth Smith;Executive Producer;Production;52fe4a25c3a36847f81bca31;0;
103731;937895;David Wingo;Original Music Composer;Sound;52fe4a25c3a36847f81bc9e1;0;
103731;965155;Tom Heller;Executive Producer;Production;52fe4a25c3a36847f81bca2b;2;
103731;1011958;Elliott Glick;Art Direction;Art;52fe4a25c3a36847f81bc9ff;0;
103731;1018975;Glen Basner;Executive Producer;Production;52fe4a25c3a36847f81bca1f;2;
103731;1034679;Lisa Maria Falcone;Producer;Production;52fe4a25c3a36847f81bc9a3;0;
103731;1147603;Richard A. Wright;Production Design;Art;52fe4a25c3a36847f81bc9f9;2;
103731;1382732;Michael Flynn;Executive Producer;Production;55a6d6d79251411e0f0004ea;0;
103745;54767;Mika Kaurismäki;Director;Directing;52fe4a25c3a36847f81bcbc1;2;/w7Hf3cfWEL73H82v46w4eh4NF65.jpg
103751;108847;Timo Koivusalo;Director;Directing;52fe4a25c3a36847f81bcc77;0;/pb21gFa9CBeUQUz53RVM0Ov16ca.jpg
103751;108847;Timo Koivusalo;Writer;Writing;52fe4a25c3a36847f81bcc83;0;/pb21gFa9CBeUQUz53RVM0Ov16ca.jpg
103751;125623;Väinö Linna;Novel;Writing;594d10659251413155025720;0;/jVMG5q2kMVFSSw3Lct1AWac2wFY.jpg
103753;150975;Hong Sang-soo;Director;Directing;52fe4a25c3a36847f81bcccd;2;/cjZT9zhN5Yl65vTYAoyxCE02rm4.jpg
103753;150975;Hong Sang-soo;Screenplay;Writing;52fe4a25c3a36847f81bccd3;2;/cjZT9zhN5Yl65vTYAoyxCE02rm4.jpg
103753;1045495;Kim Kyounghee;Producer;Production;52fe4a25c3a36847f81bcce1;0;
103753;1542408;Hahm Sung-Won;Editor;Editing;565b481ac3a368507d003047;0;
103753;1294391;Park Hong-yeol;Director of Photography;Camera;5893e7c2c3a368409f00007d;0;
103851;88939;Donald G. Jackson;Director;Directing;52fe4a27c3a36847f81bd2db;0;/whKF9Bo2samSqG63tkuTiDoFlAs.jpg
103851;88939;Donald G. Jackson;Director;Directing;52fe4a27c3a36847f81bd2db;0;/whKF9Bo2samSqG63tkuTiDoFlAs.jpg
103875;17503;Peyman Yazdanian;Original Music Composer;Sound;5893791a9251417ede000e05;0;
103875;23399;Simon Jacquet;Editor;Editing;58937909c3a3684a28000dc2;0;
103875;32463;Rémi Burah;Co-Producer;Production;589379b5c3a3684a2f000e0d;0;
103875;71056;Lou Ye;Screenplay;Writing;58937a32c3a3684a1c000daa;0;/sWtD3D6PNC3xXFnexbXKk8jAIdZ.jpg
103875;71056;Lou Ye;Director;Directing;52fe4a28c3a36847f81bd775;0;/sWtD3D6PNC3xXFnexbXKk8jAIdZ.jpg
103875;71056;Lou Ye;Producer;Production;589379729251417eea000dfa;0;/sWtD3D6PNC3xXFnexbXKk8jAIdZ.jpg
103875;71060;An Nai;Producer;Production;5893797fc3a3684a16000d45;0;
103875;71626;Kristina Larsen;Producer;Production;589379a8c3a3684a14000d50;0;
103875;103605;Mei Feng;Screenplay;Writing;58937a419251417ee0000f00;0;
103875;117992;Jóhann Jóhannsson;Original Music Composer;Sound;58937945c3a3684a28000e0d;2;/eUYIMfC2UBd7FK8SHGhTqI4tXGJ.jpg
103875;972483;Zeng Jian;Director of Photography;Camera;531114449251411042001655;2;
103875;1749272;Peng Shaoying;Art Direction;Art;589379e4c3a3684a16000d8c;0;
1039;15115;Stefan Ruzowitzky;Screenplay;Writing;52fe42e5c3a36847f802b109;2;/qlN1bMiTQxcOzMMgNQutA6GI47Q.jpg
1039;15115;Stefan Ruzowitzky;Director;Directing;52fe42e5c3a36847f802b10f;2;/qlN1bMiTQxcOzMMgNQutA6GI47Q.jpg
1039;14616;Danny Krausz;Producer;Production;52fe42e5c3a36847f802b115;2;
1039;15116;Kurt Stocker;Producer;Production;52fe42e5c3a36847f802b11b;0;
1039;15117;Peter von Haller;Director of Photography;Camera;52fe42e5c3a36847f802b121;2;
1039;15118;Britta Nahler;Editor;Editing;52fe42e5c3a36847f802b127;0;
1039;15119;Erik Satie;Original Music Composer;Sound;52fe42e5c3a36847f802b12d;0;/x22NQLDijAjH0CiHLP9qXuhU3p7.jpg
1039;15120;Heinz Ebner;Sound Designer;Sound;52fe42e5c3a36847f802b133;0;
103972;18831;Daniel Dencik;Writer;Writing;52fe4a2ac3a36847f81bdfc7;0;
103972;1062347;Frederikke Aspöck;Director;Directing;52fe4a2ac3a36847f81bdfc1;0;/4194ibERYC1lO2rdZPPVM9Jm77l.jpg
104;1071;Tom Tykwer;Director;Directing;52fe4218c3a36847f80038ab;2;/9J53KiI0OWIjSxwkUyxVLGrlnHy.jpg
104;1073;Stefan Arndt;Producer;Production;52fe4218c3a36847f80038b1;2;
104;1071;Tom Tykwer;Original Music Composer;Sound;52fe4218c3a36847f80038b7;2;/9J53KiI0OWIjSxwkUyxVLGrlnHy.jpg
104;1075;Johnny Klimek;Original Music Composer;Sound;52fe4218c3a36847f80038bd;2;
104;1076;Reinhold Heil;Original Music Composer;Sound;52fe4218c3a36847f80038c3;2;
104;1077;Frank Griebe;Director of Photography;Camera;52fe4218c3a36847f80038c9;2;
104;1078;Mathilde Bonnefoy;Editor;Editing;52fe4218c3a36847f80038cf;1;
104;1079;Alexander Manasse;Production Design;Art;52fe4218c3a36847f80038d5;2;
104;1080;Monika Jacobs;Costume Design;Costume & Make-Up;52fe4218c3a36847f80038db;0;
104;3700;Dirk Jacob;Sound Designer;Sound;52fe4218c3a36847f800390b;0;
104;3701;Frank Behnke;Sound Designer;Sound;52fe4218c3a36847f8003911;2;
104;3709;Maria Köpf;Executive Producer;Production;52fe4218c3a36847f8003933;2;
104;1071;Tom Tykwer;Screenplay;Writing;52fe4218c3a36847f800393d;2;/9J53KiI0OWIjSxwkUyxVLGrlnHy.jpg
104;36175;Gebhard Henke;Producer;Production;569edecfc3a36858e500870d;0;
104;4219;Andreas Schreitmüller;Producer;Production;569edef392514137d60006fb;0;
104;710;An Dorthe Braker;Casting;Production;569edf60925141370b000700;0;
104;48367;Babette Bröseke;Makeup Artist;Costume & Make-Up;569edfe692514149bc0005ad;0;
104;1425847;Margrit Neufink;Makeup Artist;Costume & Make-Up;569ee015c3a36858d2007ea7;0;
104;36401;Jekaterina Oertel;Makeup Artist;Costume & Make-Up;569ee0529251415e5e008122;0;
104;1565977;Ralph Brosche;Production Manager;Production;569ee3fcc3a36858c3007e3d;0;
104;1125552;Gil Alkabetz;Animation;Visual Effects;569ee5189251413849000852;0;
104;11944;Nessie Nesslauer;Casting Associate;Production;569ee58c9251415e5e008204;0;
104;58388;Stefan Broedner;Music Supervisor;Sound;569ee5ec9251415e6700821f;0;
104;4780;Wolfgang Becker;Thanks;Crew;569ee686925141095800476c;2;/nWBf2xrjepyzQ7r4sIpIhk6LwJq.jpg
104;4220;Liane Jessen;Thanks;Crew;569ee6bec3a36858e500889c;0;
104;1727975;Christa Krista;Hair Designer;Costume & Make-Up;5860ff4092514115ca02cf67;0;
104;1406791;Sabine Zimmer;Script Supervisor;Directing;5860ff7a92514115c402e21f;0;
104;1304901;Susanna Salonen;Second Unit Cinematographer;Crew;586100039251414e3a007e59;0;
104;1727977;Marc Kubik;Second Unit Cinematographer;Crew;5861001a92514115d302cd40;0;
104;42864;Tilman Büttner;Steadicam Operator;Camera;58610052c3a3681a7702bfc5;0;
104;1727978;Mikesch Groht;Steadicam Operator;Camera;5861006292514115c702d2b6;0;
104;57039;Klaus Liebertz;Steadicam Operator;Camera;58610079c3a3681a6b02c517;0;
104;1377503;Sebastian Meuschel;Steadicam Operator;Camera;5861008fc3a3681a6803185a;0;
104;49828;Christof Wahl;Steadicam Operator;Camera;586100a992514115c402e2f5;2;
104;1578389;Bernd Spauke;Still Photographer;Camera;586100cb92514115c002c7b7;0;
104;1727979;Fred Dombrowka;Gaffer;Lighting;586100df92514115be02c05d;0;
104;1727980;Gudrun F. Widlok;Still Photographer;Camera;586100fc92514115cf02c409;0;
1040;3098;Nino Rota;Original Music Composer;Sound;52fe42e5c3a36847f802b191;2;/v42v3uM7jqwoZxDJ8MlEtT6Ol7a.jpg
1040;15127;Luchino Visconti;Screenplay;Writing;52fe42e5c3a36847f802b185;0;/cjRQar7vXRrgqh55MVansDCSdjq.jpg
1040;15127;Luchino Visconti;Director;Directing;52fe42e5c3a36847f802b1dd;0;/cjRQar7vXRrgqh55MVansDCSdjq.jpg
1040;15128;Giuseppe Tomasi Di Lampedusa;Author;Writing;52fe42e5c3a36847f802b18b;0;/eyFInRKPwNQqhUyvD6viD2gqhsR.jpg
1040;15129;Giorgio Adriani;Production Manager;Production;52fe42e5c3a36847f802b1e7;0;
1040;15130;Giuseppe Verdi;Original Music Composer;Sound;52fe42e5c3a36847f802b197;2;/cpNvwEiVcSAoFkZ1oah7woszifq.jpg
1040;15131;Giuseppe Rotunno;Director of Photography;Camera;52fe42e5c3a36847f802b19d;2;
1040;15132;Mario Serandrei;Editor;Editing;52fe42e5c3a36847f802b1a3;0;
1040;15133;Goffredo Lombardo;Producer;Production;52fe42e5c3a36847f802b1a9;0;
1040;15134;Pietro Notarianni;Producer;Production;52fe42e5c3a36847f802b1af;2;/tx1BfJlwLIVelmMnxNgKvqwo7xG.jpg
1040;32055;Piero Tosi;Costume Design;Costume & Make-Up;533786859251417d9e001c8d;0;
1040;32382;Mario Garbuglia;Production Design;Art;533786ab9251411302000ced;2;
104041;40549;Daniel Petrie;Director;Directing;52fe4a2bc3a36847f81be499;2;
104041;68685;Ron Grainer;Original Music Composer;Sound;52fe4a2bc3a36847f81be4b1;2;
104041;69007;Beryl Vertue;Executive Producer;Production;52fe4a2bc3a36847f81be4a5;1;
104041;1012121;Aida Young;Producer;Production;52fe4a2bc3a36847f81be4ab;0;
104041;1035442;John Peacock;Writer;Writing;52fe4a2bc3a36847f81be49f;0;
104041;40549;Daniel Petrie;Director;Directing;52fe4a2bc3a36847f81be499;2;
104041;68685;Ron Grainer;Original Music Composer;Sound;52fe4a2bc3a36847f81be4b1;2;
104041;69007;Beryl Vertue;Executive Producer;Production;52fe4a2bc3a36847f81be4a5;1;
104041;1012121;Aida Young;Producer;Production;52fe4a2bc3a36847f81be4ab;0;
104041;1035442;John Peacock;Writer;Writing;52fe4a2bc3a36847f81be49f;0;
104043;3769;Michael Ballhaus;Director of Photography;Camera;56f5b72a92514155f500086c;2;/pMto0iHZb67YaSP9cTgKbAPcaYU.jpg
104043;4249;Donna Isaacson;Casting;Production;56f5b56a92514155fb000877;1;
104043;19157;Leslie A. Pope;Art Direction;Art;56f5d09292514155f5000b8e;0;/kQCmYkLcHHPPovZMviLAUJCeGTm.jpg
104043;12927;Jeffrey Townsend;Production Design;Art;56f5b6b8c3a3686a6b000890;2;
104043;73212;Mark Burns;Editor;Editing;56f5b6dfc3a3686a6b000895;2;
104043;101074;James Glenn Dudelson;Associate Producer;Production;56f5b657925141560400084c;2;
104043;143888;Marisa Silver;Director;Directing;52fe4a2bc3a36847f81be4e5;1;
104043;143888;Marisa Silver;Writer;Writing;56f5b80292514155fb0008af;1;
104043;948028;Mark Balsam;Associate Producer;Production;56f5b60992514155f5000847;2;
104043;1214045;Martha Mitchell;Script Supervisor;Directing;5839e868c3a36848b2007a6f;1;/lRt0mXspWGcylEkUu4rXizOixpF.jpg
104043;1534537;Dina Silver;Producer;Production;56f5b73a925141560400085b;1;
104043;1596249;Julian Marshall;Original Music Composer;Sound;56f5b598c3a36816e80005c5;2;
104043;1596252;Lisa Hsia;Associate Producer;Production;56f5b5dcc3a3686a610008b3;1;
104043;1714521;Teri Kane;Costume Design;Costume & Make-Up;5839e8569251416f69007558;0;
104043;1714522;Laura Levine;Still Photographer;Camera;5839e91ac3a36847c7006778;0;
104103;933201;Martine Dugowson;Director;Directing;52fe4a2dc3a36847f81beb5f;0;
104155;21200;Will Arnett;Executive Producer;Production;52fe4a2ec3a36847f81bef67;2;/vHCqn3SHfSV6GOWrxzEtoDaSMoU.jpg
104155;23532;Jason Bateman;Executive Producer;Production;52fe4a2ec3a36847f81bef6d;2;/ttzLpjvcLkvXyyTBpjmZw11tjlr.jpg
104155;57492;Morgan Spurlock;Director;Directing;52fe4a2ec3a36847f81bef2d;2;/w5ZPlIuRAUp4OUDrCdNVMoYNzTi.jpg
104155;57492;Morgan Spurlock;Producer;Production;52fe4a2ec3a36847f81bef8b;2;/w5ZPlIuRAUp4OUDrCdNVMoYNzTi.jpg
104155;136083;Jeremy Chilnick;Producer;Production;52fe4a2ec3a36847f81bef7f;2;
104155;1035865;Drew Buckley;Executive Producer;Production;52fe4a2ec3a36847f81bef73;0;
104155;1035866;Laura Caraccioli-Davis;Executive Producer;Production;52fe4a2ec3a36847f81bef79;0;
104155;1035868;Meri Haitkin;Producer;Production;52fe4a2ec3a36847f81bef85;0;
104155;1035869;Benjamin Silverman;Executive Producer;Production;52fe4a2ec3a36847f81bef91;2;/wxL4wHhNM25bUtkRNscgsMtyBZn.jpg
104211;72061;Frank Lloyd;Director;Directing;52fe4a2fc3a36847f81bf4f7;2;/h3QW1G6QlkC1cKtcIaFC2kRVkHy.jpg
104211;1004059;Jesse L. Lasky;Producer;Production;52fe4a2fc3a36847f81bf4fd;0;
104211;70045;Sonya Levien;Writer;Writing;52fe4a2fc3a36847f81bf503;1;
104211;1071172;Louis De Francesco;Music;Sound;52fe4a2fc3a36847f81bf509;0;
104211;9082;Harold D. Schuster;Editor;Editing;52fe4a2fc3a36847f81bf515;0;
104211;1546;John L. Balderston;Theatre Play;Writing;52fe4a2fc3a36847f81bf547;2;
104211;137885;Ernest Palmer;Director of Photography;Camera;538aef3dc3a368714b000aff;2;
104239;10253;Igor Luther;Director of Photography;Camera;55a8b82cc3a368477600196d;2;
104239;11986;Samy Halfon;Producer;Production;52fe4a30c3a36847f81bf83d;0;
104239;34590;Alain Robbe-Grillet;Director;Directing;52fe4a30c3a36847f81bf821;0;/1lLE5z8NbKpvs7qgdxVVf8KbMaR.jpg
104239;34590;Alain Robbe-Grillet;Writer;Writing;52fe4a30c3a36847f81bf837;0;/1lLE5z8NbKpvs7qgdxVVf8KbMaR.jpg
104239;1274143;Michel Fano;Original Music Composer;Sound;52fe4a30c3a36847f81bf843;0;
104241;108018;Mariko Okada;;;52fe4a30c3a36847f81bf8b5;1;/r2c6eBfR4qaY29zfn7NrIGSN4uz.jpg
104241;1170119;Naho Kimura;;;52fe4a30c3a36847f81bf8b9;0;
104241;72396;Kaneko Iwasaki;;;52fe4a30c3a36847f81bf8c9;0;
104241;1176109;Toru Takeuchi;;;52fe4a30c3a36847f81bf8cd;0;
104274;21230;Luciano Martino;Producer;Production;5767093d925141655a000019;0;
104274;37371;Gianlorenzo Battaglia;Director of Photography;Camera;5767096c925141652d000022;0;
104274;44955;Lamberto Bava;Director;Directing;52fe4a31c3a36847f81bfd5d;2;/4urZfizR36I5FHbkvk8l4VnOEMA.jpg
104274;44957;Dardano Sacchetti;Story;Writing;57670925925141655a000015;2;/gAOsap6fh6S9WBTR6iSX0jSLIxX.jpg
104274;59366;Fabio Frizzi;Music;Sound;57670950c3a3680722000003;2;/6MGkjsEpKSxwOasSd5xpc93Gfmw.jpg
104274;98482;Massimo De Rita;Writer;Writing;576708fe925141655a000006;2;
104274;100423;Donatella Donati;Script Supervisor;Directing;57670991c3a368062e000027;0;
104274;102113;Roberto Sterbini;Editor;Editing;5767097cc3a36805f3000025;0;
104274;1023549;Paolo Ricci;Special Effects;Crew;576709c892514165c200001f;0;
104274;1023549;Paolo Ricci;Armorer;Crew;576709a6925141652d00002b;0;
104274;1438086;Morando Morandini Jr.;Story;Writing;57670913c3a36850c40004a1;0;
104274;1638317;Luca De Rita;Writer;Writing;576707e6925141337e000568;0;
104274;1638324;Raffaele De Luca;Sound Recordist;Crew;576709db92514133c50005f6;0;
104274;1638325;Franco Rufini;Makeup Artist;Costume & Make-Up;576709eec3a3684379000692;0;
104285;55121;Rafael Corkidi;Director;Directing;52fe4a31c3a36847f81bfe83;0;
104285;55121;Rafael Corkidi;Writer;Writing;5727cd0a9251414d73000540;0;
104285;1059551;Carlos Illescas;Writer;Writing;5727cd1c9251414d73000543;0;
104285;1614475;Agustín Yáñez;Novel;Writing;5727cd279251414dcc0004da;0;
104301;1749;Leonard Nimoy;Director;Directing;52fe4a31c3a36847f81bffd7;2;/rTQulQ5WMehA3SSBnGTmayTsF0m.jpg
104301;2033;Peter E. Berger;Editor;Editing;52fe4a31c3a36847f81bffe9;2;
104301;7182;Elmer Bernstein;Original Music Composer;Sound;52fe4a31c3a36847f81bffdd;2;/3H3AqKesJnkwJzWFJY9hyFwci5m.jpg
104301;10639;David Watkin;Director of Photography;Camera;52fe4a31c3a36847f81bffe3;2;
104301;56872;Arne Glimcher;Producer;Production;52fe4a31c3a36847f81bffef;0;/gQGL7gTL5QIz1p0ywzmBXgX8jdD.jpg
104317;1041682;Patrick Bokanowski;Director;Directing;52fe4a32c3a36847f81c01f3;0;
104317;1262212;Michele Bokanowski;Music;Sound;52fe4a32c3a36847f81c01f9;0;
104343;46230;Nagisa Ōshima;Director;Directing;52fe4a33c3a36847f81c0523;2;/4ipOYgv1UB99mvob5WDmIbaxdMV.jpg
104343;46230;Nagisa Ōshima;Story;Writing;52fe4a33c3a36847f81c0529;2;/4ipOYgv1UB99mvob5WDmIbaxdMV.jpg
104343;51808;Tôru Takemitsu;Music;Sound;58092840925141438f002c8a;2;/zarE9jriPIK3UnK52ySb2UeUJ6O.jpg
104343;52909;Masato Harada;Screenplay;Writing;52fe4a33c3a36847f81c052f;2;/1hoOz8hAKe5U01SHn9YLzW7dVtG.jpg
104343;140623;Mamoru Sasaki;Screenplay;Writing;52fe4a33c3a36847f81c0535;2;
104343;140624;Tsutomu Tamura;Story;Writing;52fe4a33c3a36847f81c053b;0;
104343;1449599;Tôichirô Narushima;Director of Photography;Camera;581087acc3a3687a8d006c8f;0;
104343;1697255;Taguchi Yamaguchi;Producer;Production;5809280e9251410d8e00cc4a;0;
104354;233493;Fernando Arrabal;Director;Directing;52fe4a33c3a36847f81c0633;2;/fRJiPj1ULI1jXAz6OWO9PQNSvJ9.jpg
104354;233493;Fernando Arrabal;Writer;Writing;584aa13192514119bf01e803;2;/fRJiPj1ULI1jXAz6OWO9PQNSvJ9.jpg
104374;110519;Yoshishige Yoshida;Director;Directing;52fe4a33c3a36847f81c07e5;2;/4B4FmzBB9oOr8GRfFrMe9FCfBNe.jpg
104374;548020;Toshirô Ishidô;Writer;Writing;54f1abb19251416b3b001666;0;
104374;226748;Yasuko Ôno;Writer;Writing;54f1abc39251416b3b001669;0;
104374;110519;Yoshishige Yoshida;Writer;Writing;54f1abd2c3a368323e00166c;2;/4B4FmzBB9oOr8GRfFrMe9FCfBNe.jpg
104374;46625;Yasunari Kawabata;Novel;Writing;5735488bc3a368024c0010aa;0;
104374;17550;Tatsuo Suzuki;Director of Photography;Camera;5717d356925141119c00014e;0;
104374;1309330;Keinosuke Kubo;Producer;Production;57354896c3a368023f001020;0;
104374;1063401;Sei Ikeno;Original Music Composer;Sound;5735489d92514127120002e3;0;
104374;1619178;Sachiko Shimizu;Editor;Editing;573548a69251412ea3000181;0;
104374;1619179;Itsuro Hirata;Production Design;Art;573548ad92514127120002ea;0;
104374;1619180;Hideyoshi Mori;Costume Design;Costume & Make-Up;573548b4925141672c000eba;0;
104374;1619181;Shinji Kobayashi;Production Supervisor;Production;573548c2c3a3680241000fad;0;
104374;1619182;Ichirô Katô;Sound;Sound;573548d39251416729000f87;0;
104376;30717;Franz Kafka;Novel;Writing;5703c647c3a36822b8001549;2;/dsmWIoRNK6foGQPxWL7di56JvhH.jpg
104376;113337;Aleksey Balabanov;Director;Directing;52fe4a33c3a36847f81c07f9;2;/2BoLviQlG6JOFZHueaEkIJdCByp.jpg
104376;113337;Aleksey Balabanov;Writer;Writing;5703c63bc3a36822c000188e;2;/2BoLviQlG6JOFZHueaEkIJdCByp.jpg
104376;1118003;Sergei Kuryokhin;Music;Sound;5703c6199251416263001480;2;
104431;1036281;Vera Fogwill;Director;Directing;52fe4a34c3a36847f81c0b4b;0;
104431;1187260;Martín De Salvo;Director;Directing;52fe4a34c3a36847f81c0b61;0;
104431;1036281;Vera Fogwill;Writer;Writing;52fe4a34c3a36847f81c0b67;0;
104431;1187260;Martín De Salvo;Writer;Writing;52fe4a34c3a36847f81c0b6d;0;
104449;9789;Robert Altman;Director;Directing;52fe4a34c3a36847f81c0d6b;2;/xA6n9OVD5pVrctLtmxwyhtVFcEf.jpg
104462;11523;Georges Méliès;Director;Directing;52fe4a35c3a36847f81c0f2b;0;/cjQ3IvPbkNArGjhj4dkGqEwOgdW.jpg
104462;11523;Georges Méliès;Production Design;Art;52fe4a35c3a36847f81c0f41;0;/cjQ3IvPbkNArGjhj4dkGqEwOgdW.jpg
104462;11523;Georges Méliès;Producer;Production;52fe4a35c3a36847f81c0f3b;0;/cjQ3IvPbkNArGjhj4dkGqEwOgdW.jpg
104462;11523;Georges Méliès;Writer;Writing;52fe4a35c3a36847f81c0f35;0;/cjQ3IvPbkNArGjhj4dkGqEwOgdW.jpg
104462;1498981;Frederick Hodges;Music;Sound;55d75e9ec3a3684386002559;0;
104480;11523;Georges Méliès;Director;Directing;52fe4a35c3a36847f81c10f9;0;/cjQ3IvPbkNArGjhj4dkGqEwOgdW.jpg
104513;82994;Doug Stanhope;Writer;Writing;52fe4a36c3a36847f81c13dd;0;/5W1SZJi3cfiKJ2Fc1HQane5XEek.jpg
104513;77846;Pierre Lamoureux;Director;Directing;53b96c24c3a3685eba005775;0;
104513;1108751;Francois Lamoureux;Director;Directing;53b96c38c3a368072e0029d1;0;
104524;1036343;Arisa Kaneko;Screenplay;Writing;52fe4a36c3a36847f81c15ab;0;
104524;207718;Mika Ninagawa;Director;Directing;52fe4a36c3a36847f81c15b1;0;
104524;1197453;Mitsuru Uda;Producer;Production;52fe4a36c3a36847f81c15cf;0;
104524;115938;Morio Amagi;Producer;Production;52fe4a36c3a36847f81c15d5;0;
104524;1737758;Koji Ueno;Music;Sound;5989482a9251414bd100b39c;0;
104556;40174;Lucille Ball;;;53c7a582c3a368625b00361e;1;/56f15aAkHkdVDrFgfly5cUa1bbD.jpg
104556;14028;Jack Oakie;;;53c7a5abc3a368624b003625;2;/rSo16WdKISZTAZwffjdQTBO26DU.jpg
104556;30214;Ruth Donnelly;;;53c7a5d9c3a36862600037e5;1;/p0FmnSJWvHokvufXckfN9EBIm3C.jpg
104556;47178;Ralph Forbes;;;53c7a60cc3a3686251003610;2;/iA6a0NmQM7gGIFO75VMayBh09N9.jpg
104556;980450;Bradley Page;;;53c7a5f3c3a3686266003756;0;/sCKJ3kzWIfZ0LaFZYQwlMXAYetl.jpg
104556;165165;Frances Mercer;;;53c7a648c3a368626600376b;1;/eQA3NrYFHSCMIlvMTw6KQfJhcfx.jpg
104556;34234;Donald MacBride;;;53c7a66ec3a368625b00363c;2;/pu2s2wTTdyZtl3PjYtLjPthi3EG.jpg
104556;141753;Alice White;;;53c7a691c3a3686251003619;1;/ibMjpIrFGZfE9bp5FoZctkyfpX2.jpg
104556;30280;Chester Clute;;;53c7a6bfc3a36862550037fe;2;/9ZlAACiCnepfZS0dTAqqkdqWGse.jpg
104556;99367;Jean Rouverol;;;53c7a6edc3a368625b003642;1;/lxosoKzicsQ3w4BD8fWm1JZE1Yv.jpg
104556;1294687;Clare Verdera;;;53c7a70fc3a368626c003868;0;
104606;26775;Liu Chia-Liang;Director;Directing;52fe4a38c3a36847f81c1d63;2;/zsRPoIYxsvUoVFuPRVgeRppevOy.jpg
104606;70675;Ni Kuang;Writer;Writing;52fe4a38c3a36847f81c1d5d;2;/41TVqxyNekPr2HQR4IhUuIXhPzZ.jpg
104606;96550;Runme Shaw;Producer;Production;5489360992514161d5000d97;2;/25r5CsgxV4UTASR5yyXo5qaWDPI.jpg
104638;1396380;Silvano Fava;Producer;Production;548597499251416a72002acb;0;
104638;533375;Álvaro Sáenz de Heredia;Director;Directing;52fe4a39c3a36847f81c1fcd;0;
104638;533375;Álvaro Sáenz de Heredia;Writer;Writing;54859738c3a3680b480024e1;0;
104638;1120603;Julio Parra;Producer;Production;54859751c3a3680b3a0033ce;0;
104638;533375;Álvaro Sáenz de Heredia;Executive Producer;Production;5485975d9251416a66002ac8;0;
104638;533375;Álvaro Sáenz de Heredia;Editor;Editing;548597629251416a6f00289c;0;
104638;1396381;Ramón Farrán;Music;Sound;5485976dc3a36867670010c3;0;
104638;100848;Julio Bragado;Director of Photography;Camera;54859775c3a36867670010c8;0;
104638;1396382;Mariano Tourné;Editor;Editing;54859782c3a36867670010cb;0;
104644;12846;William A. Fraker;Director;Directing;52fe4a39c3a36847f81c2045;2;
104776;2891;Josef von Sternberg;Screenplay;Writing;58717ae4c3a3684f0a00ce01;2;/eWI4ulq0Vm7gmShjDBdb8BuMlUc.jpg
104776;2891;Josef von Sternberg;Director;Directing;52fe4a3cc3a36847f81c2cbd;2;/eWI4ulq0Vm7gmShjDBdb8BuMlUc.jpg
104776;2891;Josef von Sternberg;Director of Photography;Camera;5717286d925141276f000342;2;/eWI4ulq0Vm7gmShjDBdb8BuMlUc.jpg
104776;108016;Kazuo Takimura;Producer;Production;58717aaa925141355e00e00f;0;
104776;122836;Kôzô Okazaki;Director of Photography;Camera;57172864925141282f000346;2;
104776;425396;Akira Ifukube;Original Music Composer;Sound;571728769251412b370002d1;2;/euxhNIeWxuvnFqr90qlN1VwZTKC.jpg
104776;1029786;Hisashi Kase;Sound Recordist;Crew;58717a44925141355900e4de;0;
104776;1048948;Mitsuzô Miyata;Editor;Editing;52fe4a3cc3a36847f81c2cef;0;
104776;1268431;Tatsuo Asano;Screenplay;Writing;58717aeb925141355b00dbb0;0;
104776;1268431;Tatsuo Asano;Dialogue;Writing;58717af2925141356900e87a;0;
104776;1530300;Takashi Kono;Art Direction;Art;58717a30925141355900e4cd;0;
104863;1098558;Robert Nelson;Director;Directing;52fe4a3fc3a36847f81c335f;0;
1049;15148;Jon Amiel;Director;Directing;52fe42e5c3a36847f802b225;2;/tZf4VLvFobxizCzDQ6xQdygGT9.jpg
1049;15149;Sarah Kernochan;Screenplay;Writing;52fe42e5c3a36847f802b22b;1;
1049;1788;Nicholas Meyer;Author;Writing;52fe42e5c3a36847f802b231;2;/942wEyuJVs1K0rGN2Q0ug2Yi7GE.jpg
1049;7750;Anthony Shaffer;Author;Writing;52fe42e5c3a36847f802b237;2;
1049;1205;Richard Gere;Executive Producer;Production;52fe42e5c3a36847f802b23d;2;/hqMhNyTqIStibnhBh8SjyfpU665.jpg
1049;15150;Maggie Wilde;Executive Producer;Production;52fe42e5c3a36847f802b243;0;
1049;15151;Cydney Bernard;Production Manager;Production;52fe42e5c3a36847f802b249;0;
1049;531;Danny Elfman;Original Music Composer;Sound;52fe42e5c3a36847f802b24f;2;/pWacZpYPos8io22nEiim7d3wp2j.jpg
1049;1301;Philippe Rousselot;Director of Photography;Camera;52fe42e5c3a36847f802b255;2;
