movie_id;title;original_title;original_language;budget;revenue;runtime;popularity;vote_average;vote_count;release_date;status;adult;homepage;imdb_id;poster_path;tagline;overview;video
124853;Ten Benny;Ten Benny;en;0;0;108;0.064219;10.0;1;1995-04-09;Released;false;;tt0114008;/8clglzeK8gi2qBU1CwL8loLPL6Y.jpg;;The story of a young shoe salesman whose overestimation of his own sharpness leads to gambling debts, pissed-off loan sharks, and overall misery.;false
124857;;Trojan Eddie;en;0;;0;0.0;0.0;5;;[];false;;tt0117969;0.330621;Released;"""The story of Eddie, a small town ex con, who discovers he has talent for selling anything and everything. Eddie sees a way to rise above the low life by setting up on his own";false
1249;Hollywoodland;Hollywoodland;en;0;16803753;126;7.464981;6.1;101;2006-08-31;Released;false;http://www.hollywoodlandmovie.com/;tt0427969;/92MIHjyOpmJMnf79DGtPEXGQhuG.jpg;Living in Hollywood can make you famous. Dying in Hollywood can make you a legend.;The complicated life and controversial suicide of George Reeves is investigated by a fictional private detective who finds that there are reasons to suspect that Reeves may not have killed himself after all. The detective also finds that there is a little of George Reeves in himself, and maybe, each of us.;false
124905;Godzilla;Godzilla;en;160000000;529076069;123;14.019239;6.1;3232;2014-05-14;Released;false;http://www.godzillamovie.com/;tt0831387;/szVwkB4H5yyOJBVuQ432b9boO0N.jpg;The king will rise.;Ford Brody, a Navy bomb expert, has just reunited with his family in San Francisco when he is forced to go to Japan to help his estranged father, Joe. Soon, both men are swept up in an escalating crisis when Godzilla, King of the Monsters, arises from the sea to combat malevolent adversaries that threaten the survival of humanity. The creatures leave colossal destruction in their wake, as they make their way toward their final battleground: San Francisco.;false
124963;Monsignor;Monsignor;fr;0;0;121;0.744858;4.8;4;1982-10-22;Released;false;;tt0084351;/cZo4nPw6nJDcaFu0inyR0lv1meU.jpg;Forgive me, Father for I have sinned. I have killed for my Country, I have stolen for my Church, I have loved a Woman, and I am a Priest.;The vows of an ambitious young American priest are tested during World War II. Not only does Father John Flaherty get involved with the black market to raise money for the Vatican, he also falls in love with a young French nun.;false
124993;Hindle Wakes;Hindle Wakes;en;0;0;120;0.101284;7.0;2;1927-09-12;Released;false;;tt0017998;/1ScXRHoMxwBnhZH6520BKrzb5N3.jpg;;A young working-class girl causes a stir when she sneaks off for a romantic getaway with the wealthy heir of the mill where she works.;false
1250;Ghost Rider;Ghost Rider;en;110000000;228738393;114;11.902354;5.2;1754;2007-02-16;Released;false;http://www.sonypictures.com/movies/ghostrider/;tt0259324;/jnllnSq8u4d1oQPU7PsoAHD6bLU.jpg;Hell Is About To Be Unleashed;In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.;false
125039;Genealogies of a Crime;Généalogies d'un crime;fr;0;0;113;0.690026;7.0;2;1997-05-04;Released;false;;tt0119242;/oPzl33lTEZEMoA5jmZfRoWRzdRe.jpg;Is she the murderer, the victim, or both?;At her son's funeral, Solange, a lawyer famous for losing hopeless cases, agrees to defend René, her son's age, accused of murdering his wealthy aunt, Jeanne, who's part of the Franco-Belgian Psychoanalytic Society, known for odd views and methods. She reads Jeanne's journal, documenting René's criminal tendencies. Solange believes him innocent, manipulated into the murder or framed. Odd psychiatrists turn up, including Georges Didier, who runs FBPS, and his rival, Christian, who believes crime originates in a story's taking hold of a person. After the verdict, René and Solange's relationship changes, Georges and his society commit a bizarre act, and the police record Solange's story.;false
125077;Munchie Strikes Back;Munchie Strikes Back;en;0;0;0;0.778371;3.0;2;1994-08-01;Released;false;;tt0110593;/q6aWAR9ybKQNaTHRkrPHY0VOdAM.jpg;Your wish is his command... if he doesn't mess it up!;The magical Munchie is back, and if he gets in any more trouble it's off to the dullest constellation in the galaxy. Staying out of trouble has never been easy for Munchie, but this time he gives it his best shot. He is sent to earth and finds himself in the company of the McClelland family. As he proves himself, he becomes mixed up in the family's many problems. Munchie does his best to fulfill his duty on Earth, but not without getting involved in a little mischief. Written by Concorde - New Horizons.;false
125087;Reggie's Prayer;Reggie's Prayer;en;0;0;0;0.008917;0.0;0;1996-08-01;Released;false;;tt0117457;/1hGQzAr8RgnaByhD5s2KW3pZnmy.jpg;;Reggie White stars as Reggie Knox, a pro football player who retires, frustrated because he hasn't won a championship. Knox begins coaching a Portland, Ore., high school football program, where he befriends a troubled student. Reggie fights local ruffians with Christian values. And punches.;false
1251;Letters from Iwo Jima;Letters from Iwo Jima;en;19000000;68673228;141;11.649588;7.2;553;2006-12-19;Released;false;http://iwojimathemovie.warnerbros.com/lettersofiwojima/;tt0498380;/nWJJqOryTQOmVXvKUkLcEETUHgT.jpg;The battle of Iwo Jima seen through the eyes of the Japanese soldiers.;The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.;false
125141;Hell Behind the Bars;Perverse oltre le sbarre;it;0;0;82;0.003013;6.0;1;1984-01-26;Released;false;;tt0438321;/fhRWVsJZ2hIbS0zXPBVGi26nT0D.jpg;;A woman murders her boyfriends and steals some diamonds he has smuggled. She gets found out though, and locked in a prison with an evil sadistic lesbian warden. She immediately sets about planning her escape with some of her fellow inmates, but the plans are even more difficult than they seemed when set in motion.;false
1252;;Lonely Hearts;en;0;;0;0.0;0.0;6;;[{'iso_639_1': 'en', 'name': 'English'}];false;http://www.millenniumfilms.com/lonelyhearts/;tt0441774;5.694413;Released;"""In the late 1940's, Martha Beck and Raymond Fernandez were America's notorious """"Lonely Hearts Killers"""". Their lethal scam was simple";false
125229;Samurai Vendetta;薄桜記;ja;0;0;109;0.11533;6.5;2;1959-11-22;Released;false;;tt0199580;/wXF1qejYxhAuSvmmelkgAKVetd1.jpg;;Two amiable samurai wind up on opposite sides of the vendetta between Lord Asano's retainers and the family of Lord Kira that led to the famous revenge of the 47 Ronin.;false
125233;An Unexpected Love;An Unexpected Love;en;0;0;90;0.578154;6.3;4;2003-03-24;Released;false;;tt0329679;/B4qnB4mJuObDJyQr9YLLqh0pk.jpg;;Kate Mayer seems to have it all: a nice suburban house, two loving children and a devoted husband. But Kate is anything but happy. She is disappointed not only with her marriage, but with her entire life. In her pursuit of happiness, this frustrated mother files for divorce and gets her first-ever job, working in a small real estate agency. To complicate matters, Kate finds herself strongly attracted to her kindhearted boss, Mac. The surprising twist? Mac happens to be a woman. Will Kate have the courage to risk following her heart? It's one woman's emotional journey of self-discovery.;false
125249;The Bat Man;The Bat Man;en;0;0;260;0.979481;7.0;11;1943-07-16;Released;false;;tt0035665;/7wnRn8iQ0QInEK1CaZFqw1zPhht.jpg;A HUNDRED TIMES MORE THRILLING ON THE SCREEN!;Japanese master spy Daka operates a covert espionage-sabotage organization located in Metropolis' now-deserted Little Tokyo, which turns American scientists into pliable zombies.;false
125257;Muddy River;泥の河;ja;0;0;105;3.08E-4;6.2;7;1981-01-30;Released;false;;tt0082280;/exkhH3SYU3iGlzadj2g8Gs272U2.jpg;;Two boys, whose parents ply their trade by the mouth of a muddy river in Osaka, become close friends.;false
125263;Broken Vessels;Broken Vessels;en;0;0;90;0.117541;6.0;2;1998-04-18;Released;false;;tt0149964;/bpBPflXZD1GlNhpYQ5Nu8gftPkG.jpg;Over the edge and out of control.;A young Pennsylvania man moves to Los Angeles to begin work for an ambulance service. There he is teamed with a supremely confident vet who seemingly has gone through a large number of partners. Initially the novice is awed by the more experienced man's capabilities to deal with the high pressure situations they encounter. However, gradually he discovers that all is not as it seems. While the vet is ice on the surface, he actually gets through the ordeals by heavy drug use and avoids commitments. Soon the younger man finds himself pulled into the same world and has to decide what direction he wants to take.;false
125271;Tora-san, Our Lovable Tramp;Otoko wa tsurai yo;ja;0;0;91;0.116077;7.0;2;1969-08-27;Released;false;;tt0064777;/hAXz82uAcpLyy2KyVQRNcbqB9SD.jpg;;Tora-San, an itinerant peddler who is thrown out of his father's house twenty years before but reconnects with his aunt, uncle and sister Sakura. Tora wreaks some havoc in their lives, like getting drunk and silly at a marriage meeting and ruining Sakura's chance to marry someone, as well as just being a real pain to those around him. There is a sentimental side to him also, and the best way to describe him is that he grows on you.;false
1253;Breaking and Entering;Breaking and Entering;en;0;8974829;129;4.217411;6.3;64;2006-12-15;Released;false;;tt0443456;/tH4pFx2e8oxTKTn1DrZv8eqJACn.jpg;;Set in a blighted, inner-city neighbourhood of London, Breaking and Entering examines an affair which unfolds between a successful British landscape architect and Amira, a Bosnian woman – the mother of a troubled teen son – who was widowed by the war in Bosnia and Herzegovina.;false
125305;Landscape Suicide;Landscape Suicide;en;0;0;91;0.015894;8.2;5;1987-08-01;Released;false;;tt0206871;/3DQvzuQdvAaE3i45ZbuGKiqYy0S.jpg;;In Landscape Suicide Benning continues his examination of Americana through the stories of two murderers. Ed Gein was a Wisconsin farmer and multiple murderer who taxidermied his victims in the 1950s. Bernadette Protti was a California teenager who stabbed a friend to death over an insult in 1984.;false
125313;The Outskirts;Окраина;ru;0;0;95;0.183471;6.5;4;1998-10-04;Released;false;;tt0165901;/vSIed4x5k6x29M5ykuUyIPKZqaD.jpg;;Set on the Russian steppes and filmed in black-and-white, it is the story of a group of peasants seeking revenge against the oil company that bought the collective farm from beneath their feet and the return of their land. During the entire film, it does not stop snowing once. As the peasants make their way across the frozen tundra toward the city that houses oil company headquarters, they take vengeance against a series of former Communist bureaucrats who connived with oil company executives. Except for the youth Kolya that they have drafted into their crusade against the protestations of his babushka-wearing mother, they are all grizzled veterans of WWII.;false
125337;The Last Seduction II;The Last Seduction II;en;0;0;96;0.714564;6.0;1;1999-06-08;Released;false;;tt0177898;/8CawfJdyKcC9iYzPiKLRgnHDvUx.jpg;;Femme fatal/con artist Bridget Gregory travels to Barcelona and targets another businessman to scam him of his money while a relentless private investigator tries to track her down.;false
1254;Don't Worry, I'm Fine;Je vais bien, ne t'en fais pas;fr;0;0;96;6.189495;7.3;168;2006-09-06;Released;false;;tt0485241;/bQGNAkUez9KnzSjiy9LNp93v9rb.jpg;;A 19-year-old searches for her twin brother after he runs away from home, following a fight with their father.;false
125409;Kiss and Tell;Kiss and Tell;en;0;0;120;1.971676;0.0;0;1996-11-09;Released;false;;tt0331541;/rERx88A0WvDnejxlB3iIVKwZWye.jpg;;An undercover police officer must prove that a lonely man's missing wife was murdered.;false
125413;Fear Strikes Out;Fear Strikes Out;en;0;0;100;0.647084;7.0;2;1957-03-20;Released;false;;tt0050383;/9xM3Yp3Wt6bnjEdzJ1TpIvTTcF.jpg;;Director Robert Mulligan's 1957 biographical drama stars Anthony Perkins as Jimmy Piersall, the baseball player whose career was interrupted by his battle with mental illness. The cast also includes Karl Malden, Norma Moore, Adam Williams and Perry Wilson.;false
125495;Le Mataf;Le Mataf;en;0;0;0;0.087258;0.0;0;1973-06-14;Released;false;;tt0246071;/hGjROc2m0YPRJf9uttVOHVWK694.jpg;;When intruders interfere in the robbery of Le Mataf (Michel Constantin) and his gang and a girl is murdered, they are set up for blackmail by an underworld figure who wants them to do a job for him...;false
1255;The Host;괴물;ko;11000000;88489643;119;9.386916;6.7;546;2006-07-27;Released;false;http://www.hostmovie.com/;tt0468492;/74OkcSKTs4f8myeLaVdJ57lj2CG.jpg;Monsters are real.;Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the g;false
125509;Wrong Turn 5: Bloodlines;Wrong Turn 5: Bloodlines;en;0;0;91;10.556938;4.7;225;2012-10-23;Released;false;;tt2375779;/olnVrUyoL2ntBBuipvXBecCbTBX.jpg;The inbred hillbillies are back!;A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.;false
125513;Slayers Premium;スレイヤーズぷれみあむ;ja;0;0;30;0.143157;4.5;2;2001-12-22;Released;false;;tt0462717;/8Tn43uVYsimIApbT09AE3SOTUri.jpg;;Lina and Gourry visited the town in a certain beach. In that town, a mysterious incident which is that the person who had eaten the octopus was not able to speak the languages other than the octopus language happened frequently. And, Gourry who does not know the incident eats slices of raw octopus, and he cannot speak words other than the octopus language. Ameria and Zelgadiss who came there by chance are involved in the trouble, too and the fight with the clan of the octopus which lives in the beach starts.;false
125521;Slayers Return;スレイヤーズＲＥＴＵＲＮ;ja;0;0;60;1.268018;3.6;4;1996-08-03;Released;false;;tt0161979;/5SHjecxhIV28BN2UC7kkS6uAfKM.jpg;;"""Outrageous enemies such as secret organizations aiming to dominate the world and mysterious strongest fighting forces attack Lina and Naga one after another for legendary """"treasure"""" lying in a village in which Elves used to live. In addition, an immortal monster not affected by attacking magic appears and drive Lina and Naga into a terrible pinch. What they should do?                                                                                                                                                                                                                                                                                                                                                                                         """;false
125527;The Other;الآخر;ar;0;0;105;0.160019;5.5;2;1999-05-26;Released;false;;tt0196355;/oFsd1uInJ2kGs0foOwQB0egYUTY.jpg;;Adam is the son of a wealthy Egyptian-American family who is studying at UCLA and returns home for a brief vacation. Upon his arrival he meets beautiful reporter Hanane, with whom he begins an intense love affair, and eventually they marry. Trouble arises when Hanane' s journalistic interests lead her to the corrupt business affairs of Adam's parents, who are interested in building an American tourist compound that would allow Americans further control of Egypt's tourist industry, and make them a whole lot richer.;false
125531;Pripyat;Pripyat;ru;0;0;100;0.03668;5.0;1;1999-09-11;Released;false;;tt0194278;/hXEwTNsJMdpgtss018wZeRQR1ij.jpg;;"""The documentary covers the stories of the people that choose to work and live in Pripyat. They take you through ruined buildings and even the power plant itself. The story tellers interview the guards that keep watch oner the """"zone"""" as it is referred to, in an effort to keep people from removing items that were left behind in the evacuation.                                                                                                                                                                                                                                                                                                                                                                                                                    """;false
125537;Smiling Fish & Goat On Fire;Smiling Fish & Goat On Fire;en;0;0;90;0.071495;7.0;1;1999-09-16;Released;false;;tt0162348;/dCN855wZvVo5jH6oSdpdPQNKGI.jpg;two brothers, four women and the search for Magnetic Perfection;Two brothers share a house in LA's Fairfax district: Tony's a feckless actor, Chris is an accountant. Both are in relationships on rocky ground. As these emotions swirl, Tony meets his US Postal Service letter carrier, a single mom named Kathy who's come to LA from Wyoming with her daughter, a budding actress. Chris meets Anna, an Italian beauty working in the States for a few months wrangling animals on movie sets. Chris also befriends Clive, an aging and crusty man whose longing for his recently-deceased wife is a portrait of true love. Can Clive's example help Chris sort out his love life, and can Tony grow up enough to see the possibilities with Kathy and her daughter?;false
125541;Chouga;Shuga;en;0;0;91;0.039349;5.0;1;2007-09-18;Released;false;;tt1141663;/p3C0G1RCUnjSqMAQdVokxPJHYu5.jpg;;Chouga is a beautiful, rich and beloved young woman. She is thirty and lives in Astana, the Kazak new capital. She is married to a famous scientist in his sixties and has a seven-year-old son. Her brother and sister-in-law live in Almaty. The couple is tearing apart and Chouga’s brother requests her to come and try to bring them back together. There she meets  Ablaï, a rich and idle young man whom she strongly feels attracted to. Once back to Astana, Chouga tries to withstand this sensual attraction about which she has a premonition of a tragic outcome.;false
125587;Nothing Personal;Nothing Personal;en;0;0;83;0.064512;4.0;1;1996-10-18;Released;false;;tt0114007;/weFodouv5VxhLndixC6HJ6s0ugs.jpg;;A raw depiction of the Belfast 'troubles' as savage tribal warfare. Set shortly after the 1975 cease fire, the film focuses on the tribulations of Kenny, Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam, a Catholic.;false
125607;Spare Bed-Room;Spare Bed-Room;en;0;0;15;0.113474;5.3;3;1969-01-01;Released;false;;tt2351371;/hY6eWvCLVQu2YnZclWfc8ENrdoD.jpg;;An experimental look at the sexual life of a couple.;false
125619;The forbidden education;La educación prohibida;es;0;0;121;0.872312;6.6;9;2012-08-13;Released;false;http://www.educacionprohibida.com/;tt2351524;/5580kjGiP0si15rMK29ujKYj1IJ.jpg;The forbidden education;Explains different educational proposals based on the idea that education should aim at the integral growth of the human being.;false
125623;The Other Son;Le Fils de l'autre;fr;0;0;105;2.611671;6.1;25;2012-04-02;Released;false;;tt2073016;/gKM82IaxR0nt6DBCh2awoxtKiMw.jpg;;Two men discover they were accidentally switched at birth.;false
1257;Because I Said So;Because I Said So;en;0;69485490;102;14.764607;5.8;194;2007-02-02;Released;false;http://www.becauseisaidsomovie.com/index_intro.htm;tt0490084;/a7fBuvCoPPP5RQMZuPN25OT4rk9.jpg;She's just your normal, overprotective, overbearing, over-the-top mother.;In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.;false
125700;Faat Kiné;Faat Kiné;fr;0;0;120;0.08158;7.5;2;2001-02-11;Released;false;;tt0276951;/6PDqY16nqFmpriqK8tPWWggreBs.jpg;;A forty-year-old woman refuses to give into the stigma of unwed motherhood and climbs the ladder of success in a male dominated field.;false
125795;Bread and Milk;Kruh in mleko;sl;0;0;68;0.218845;5.5;2;2001-03-31;Rumored;false;;tt0288092;/dByuclf0ufJAWWgdalZGTvUEN0u.jpg;;Ivan is released a day early from a treatment programme for alcoholics due to a doctors' strike. He returns to his wife Sonja and his sixteen year old son Robi. The first afternoon he spends at home is very pleasant. The next morning Sonja sends Ivan to a shop to get bread and milk. On the way back Ivan runs into Armando, his high school classmate, and through their conversation at a bar, Ivan finds out that long before Sonja became his wife, Armando spent a night with her. Ivan has his first drop of the hard stuff...Kruh in mleko is a bitter-sweet tale of loneliness, estrangement and the glowing embers of love, where there once used to be a fire.;false
125874;Love & Savagery;Love & Savagery;en;0;0;95;0.53548;0.0;0;2009-08-06;Released;false;;tt1213921;/6Tc7s1JntPU7xEk9bnlpMP6fyh0.jpg;;"""In 1969, a visiting geologist from Newfoundland, Canada causes scandal in a small Irish village when he romances a local girl who's destined for the convent.  Love and Savagery is a story of passion, fate, and the consequences of the two.  In 1969, Canadian geologist and poet, Michael McCarthy (Allan Hawco), travels to Ballyvaughan, Ireland to examine the """"Burren"""" a geological wonder.  There he meets Cathleen (Sarah Greene), a beautiful woman who captures his heart, but because of the path she chose when she was young she cannot allow him to capture hers..                                                                                                                                                                                         """;false
125882;The Ox;Oxen;sv;0;0;92;0.666862;6.5;3;1991-11-22;Released;false;;tt0102619;/tVdjoL58mBOw9GXGZb1dpNpMaEV.jpg;;In desperation brought on by near-starvation, Helge Roos kills his master's ox and feeds it to his wife and baby daughter. No-one suspects anything until the meat is finished and Helge tries to sell the hide at a local market. He is spotted by the local vicar and, wracked with guilt, confesses. The vicar assures him that if he gives himself up, he'll be treated leniently, but Helge's sentence is far harsher than anyone predicted...;false
1259;Notes on a Scandal;Notes on a Scandal;en;15000000;49469904;92;8.593087;6.9;239;2006-12-25;Released;false;http://www.foxsearchlight.com/NOAS/;tt0465551;/auGdbhh2LklmZV1LLLwQ5uvHiX4.jpg;One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....;"""A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new """"friend"""" also go well beyond platonic friendship.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       """;false
125926;Åke and His World;Åke och hans värld;sv;0;0;99;0.331461;0.5;1;1984-10-26;Released;false;;tt0088466;/6KqrMnO0GEcQcSXCJT7aYEAlIvE.jpg;;Aake and his world is a long, lyrical study of a Swedish country doctor of the 1930s. Aake is the doctor's six year old son, from whose point of view the film is told. His best friend is Kalle Nubb. Aake is very frightened of the janitor Bergstroem as well as the lunatic Anne-Marie.;false
125946;The Last Letter;La dernière lettre;en;0;0;61;0.002358;0.0;0;2002-05-21;Released;false;;tt0317341;/jCJGYuH02Wj4ykAewGNIdthZk8f.jpg;;Locked away in the Jewish ghetto of an occupied Ukrainian town in 1941, a mother revisits her life in a last letter to her son.;false
125948;Red Bear;Un oso rojo;en;0;0;95;1.071851;6.5;6;2002-05-23;Released;false;;tt0318523;/62LojH2GDbsVBITBybXIpBXcTFC.jpg;;Bear has never gotten over the separation from his wife and daughter after having been convicted for armed robbery and homicide and sent to prison. Now he is out, to finally get his cut of the money and reunite with his family, or at least avenge the damage done.;false
125952;Released;Bord de mer;en;0;;;0.0;0.0;;;90;false;;tt0298126;"his girlfriend Marie works in the local factory - the town's biggest business - but watching the summertime vacationers each year just makes her increasingly curious about what else might be out there. From these and several other stories, aided by close, revealing observations, we see a community perched between transition and stasis.                                                                                                                                                   """;[{'iso_639_1': 'fr', 'name': 'Français'}];"""Seaside takes place in a small coastal town on the Bay of Somme. The year-round inhabitants find ways to make their lives work";false
125958;The Blood Oranges;The Blood Oranges;en;0;0;93;0.325084;6.0;1;1998-10-01;Released;false;;tt0118743;/3YabNUYIkwwRE8MX7jAL7GJEmuQ.jpg;;Cyril and Fiona are a long-married couple who travel to an unnamed tropical coastal town to follow their sexual fantasies. There they meet another couple, Catherine, Hugh and their three children. Hugh is a photographer who specializes in nude photographs of peasant women. The Cyril/Catherine and Hugh/Fiona relationships start.;false
125990;The Hunt for the Unicorn Killer;The Hunt for the Unicorn Killer;en;0;0;99;1.018226;5.5;4;1999-05-09;Released;false;;tt0189593;/ws9vnDO4OfffCbHpM8BMtIwC1FR.jpg;;An account of early 1970s social activist Ira Einhorn, who allegedly murdered his girlfriend and then fled the country.;false
1260;Lotte from Gadgetville;Leiutajateküla Lotte;et;0;0;81;0.270086;9.0;4;2006-08-25;Released;false;;tt0447249;/b8L0pXMTWO2FbNDqCCVPBqJALwV.jpg;;Somewhere in Europe by a great sea stands a small village, where inventing all manner of domestic gadgets is held in great esteem. The villagers organize an annual competition of new inventions. One of the best inventors in the village is Oskar, the father of the energetic girl dog Lotte. His primary rival is Adalbert the Hare. Victory in this competition is very important as it would bring honour to the entire family.;false
126004;Five;Five;en;0;0;74;0.053844;5.0;1;2003-12-01;Released;false;;tt0409965;/cdXmKuvjz4YEwcQWYbkxnMIif8q.jpg;;Five sequences : 1) A piece of driftwood on the seashore, carried about by the waves 2) People walking on the seashore. The oldest ones stop by, look at the sea, then go away 3) Blurry shapes on a winter beach. A herd of dogs. A love story 4) A group of loud ducks cross the image, in one direction then the other 5) A pond, at night. Frogs improvising a concert. A storm, then the sunrise.;false
126016;Johnny Cash at Folsom Prison;Johnny Cash at Folsom Prison;en;717000;0;60;0.007134;0.0;0;2008-10-18;Released;false;;tt1334247;/bRaU1hx4pCHCtkRfj2lENJ2kL11.jpg;Out of Darkness, Comes Light;Out of Darkness, Comes Light;false
126056;The Naughty Room;The Naughty Room;en;0;0;0;0.01153;0.0;0;2012-01-01;Released;false;;tt2145540;/zSrybXQ7BOFw7YeUizYLKoAFccZ.jpg;Child abuse, drug abuse, adolescent masturbation, self pity, heartache, redemption and how to dispose of a soiled sock if you happen to be locked inside of;Child abuse, drug abuse, adolescent masturbation, self pity, heartache, redemption and how to dispose of a soiled sock if you happen to be locked inside of a bathroom.;false
126076;The Pilot's Wife;The Pilot's Wife;en;0;0;89;0.883403;0.0;0;2005-08-17;Released;false;;tt0289390;/bscno3tHoEzZVMD1oTbuUJuQ6LG.jpg;;Kathryn is distraught at the news of her husband's death delivered by a stranger from the airline for whom he was a pilot. She starts however to uncover information which leads to her arrival in London for further investigation...and further devastation.;false
126090;Fuse;Gori vatra!;bs;0;0;105;1.557965;6.4;8;2003-08-15;Released;false;;tt0347105;/n8dzcAnmv0guez7Y5ANCCskDtBm.jpg;;Two years after the Bosnian civil war, a town that is slowly rebuilding itself must whip together a democracy when it's announced the U.S. President Bill Clinton might be paying a visit.;false
126104;The Magic Gloves;Los guantes mágicos;es;0;0;90;0.128019;5.0;1;2003-09-08;Released;false;;tt0347131;/wjC4eYE7mzISKNW1CKAvVSW4YZN.jpg;;An absurdist look at depressed but adaptable Buenos Aireans struggling to make ends meet in a post-crash economy.;false
126108;Playing 'In the Company of Men';En jouant 'Dans la compagnie des hommes';fr;0;0;121;0.354604;6.5;2;2003-05-15;Released;false;;tt0353400;/pR6yhLURwdt2162IBFJK5OT7Cc7.jpg;;Power and corruption—and the men who rule with them—are ruthlessly scrutinized in this multilayered French work set in a shadow realm of arms dealers and blood ties. Part Shakespearean family tragedy, part political noir, it recalls such American paranoid thrillers of the 1970s as All the President’s Men and Marathon Man, revealing protagonists who work in the shadows, the unseen kings of the contemporary jungle.;false
126122;The Mind Reader;The Mind Reader;en;0;0;72;0.273441;8.0;1;1933-04-01;Released;false;;tt0024339;/iVv5kG4Q813CQexCp6FYTrYR6iG.jpg;;Chandler, a con-man, and his helper Frank decide to create a clairvoyant act for the carny circuit, as a little research reveals Ameicans spent $125 million on mind-readers and astrology. The carny, renamed Chandra, falls for one of his marks, Sylvia, but their love is tested when he brings tragedy to other peoples' lives and she asks him to go straight.;false
126132;The Act of Seeing with One's Own Eyes;The Act of Seeing with One's Own Eyes;en;0;0;32;0.497952;7.1;12;1971-01-01;Released;false;;tt0140788;/qGLLXsbzR9IrZ1k62qwNv7rmDPb.jpg;;At a morgue, forensic pathologists conduct autopsies of the corpses assigned.;false
126136;Our Daily Bread;Our Daily Bread;en;0;0;80;0.493431;2.5;2;1934-10-02;Released;false;;tt0025610;/uCpEXQo4fXIIiccuc3jj548zN6G.jpg;We live! We love! We fight! We hate! What don't we do for - OUR DAILY BREAD;John and Mary sims are city-dwellers hit hard by the financial fist of The Depression. Driven by bravery (and sheer desperation) they flee to the country and, with the help of other workers, set up a farming community - a socialist mini-society based upon the teachings of Edward Gallafent. The newborn community suffers many hardships - drought, vicious raccoons and the long arm of the law - but ultimately pull together to reach a bread-based Utopia.;false
126140;Digital Dharma;Digital Dharma;en;0;0;90;1.99E-4;0.0;0;;Released;false;;tt2056554;/aIsGzMEqGXthduDyESQjgN4Fo9M.jpg;;Gene Smith was born in Utah and raised a Mormon. After studying science and anthropology, Smith relies on an interest and ability in obscure languages to avoid the Vietnam-era draft. While studying Sanskrit and Tibetan at the University of Washington, he takes up Tibetan Buddhism as an academic pursuit and offers to help Tibetan refugees - brought to the U.S. to teach - to assimilate into American life. He is assigned to live with the family of Deshung Rinpoche, one of the most learned lamas to escape Tibet. Smith teaches English to Deshung, and Deshung teaches Smith about Tibetan culture and Buddhism. In 1959, Red Army Soldiers destroy thousands of homes and temples. Tibetan refugees are forced to leave behind countless artifacts, the s;false
126148;Lightning in a Bottle;Lightning in a Bottle;en;0;0;103;0.161543;9.0;1;2004-02-12;Released;false;;tt0396705;/jRSsXQ08Y9vKcehSVdlvE5L9i6l.jpg;A one night history of the blues;"""On February 7th, 2003, renowned artists across multiple music genres and generations commandeered the stage at New York City's Radio City Music Hall to pay tribute to their common heritage and passion - the blues. Shared with thousands of fans in attendance, legendary performers from roots, rock, jazz and rap joined forces for a once-in-a-lifetime """"Salute To The Blues"""" benefit concert whose proceeds went to musical education.                                                                                                                                                                                                                                                                                                                              """;false
126152;With Friends Like These...;With Friends Like These...;en;0;0;105;0.056395;0.0;0;1998-09-10;Released;false;;tt0119692;/iaOiRKh9o8hoAEAUWc7Dq71w2cl.jpg;;Four small-time two-bit character actors, all close friends, are competing for same important part in the next Martin Scorsese mob film.;false
