movie_id;company_id;company_name
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168538;1444;Cannon Group
168538;8411;Metro-Goldwyn-Mayer (MGM)
168552;16;United King Films
168552;39719;Green Productions
168552;39720;ONE TWO Films
168672;5;Columbia Pictures
168672;507;Atlas Entertainment
168672;13184;Annapurna Pictures
168676;769;Destination Films
168712;4106;Libra Pictures
168712;29493;Daniel L. Paulson Productions
168712;76857;MTM Entertainment
168742;13185;Red Lamp Films
168758;16820;PingPongFilm
168758;17555;Film i Skåne
168758;34519;SpectreVision
1688;306;Twentieth Century Fox Film Corporation
1688;12943;APJAC Productions
168806;5293;StellaNova Film
1689;14;Miramax Films
168994;10640;Shochiku Ofuna
169;306;Twentieth Century Fox Film Corporation
169;840;Lawrence Gordon Productions
169;1302;Davis Entertainment
169;1885;Silver Pictures
1690;1507;International Production Company
1690;1631;Raw Nerve
1690;1632;Lionsgate
1690;1633;Next Entertainment
1690;3287;Screen Gems
1690;17793;Hostel LLC
169020;9;Gaumont
169066;33;Universal Pictures
169068;10368;Leonard Hill Films
169068;11658;Brainstorm Media
169068;10368;Leonard Hill Films
169068;11658;Brainstorm Media
169090;17587;Lasse Forsberg Produktion AB
169158;4063;Trimark Pictures
169250;168;Jadran Film
169250;16785;Croatia Film
169298;20612;Giant Ape Media
169298;20613;SC Films International
1694;1212;Empire Pictures
169448;48745;Butimar Productions
1696;35;Lions Gate Films
1696;995;Cinerenta Medienbeteiligungs KG
1696;1838;Firm Films
1696;45966;Cinelamda Internationale Filmproduktionsgesellschaft
169652;4990;Ital-Noleggio Cinematografico
169652;38255;Ministero del Turismo e dello Spettacolo
169656;49691;Alert Film
169656;84722;Von Vietinghoff Filmproduktion (VVF)
169656;84723;Ekstaza
169692;53085;First Sun
1697;101;Roxy Film
169758;11675;Duckling A/S
169758;16617;Drama Deluxe
169760;26693;CoPilot Pictures
169788;4;Paramount Pictures
169794;41676;Standard Arts
1698;161;Claussen + Wöbke Filmproduktion GmbH
169800;42039;Arts+Labor
169800;45898;Sixth Street Films
169800;45899;Doki-Doki Productions
169832;13549;Golan-Globus Productions
169836;1448;Pro-ject Filmproduktion
169836;7024;Sender Freies Berlin (SFB)
169836;7025;Westdeutscher Rundfunk (WDR)
169836;9292;Hessischer Rundfunk (HR)
169836;10869;Filmverlag der Autoren
169842;3245;First National Pictures
169962;33;Universal Pictures
17;47;Constantin Film
17;248;Impact Pictures
17;2268;Isle of Man Film
17;2452;UK Film Council
170;284;DNA Films
170;10889;British Film Council
1701;130;Jerry Bruckheimer Films
1701;3589;Kouf/Bigelow Productions
1701;9195;Touchstone Pictures
1701;78338;Hiett Designs of Las Vegas
1701;78339;Runway Pictures Inc
1702;1625;Fugitive Features
170261;90743;Schick Sunn Classics
170263;3221;Sveriges Television (SVT)
170263;13294;Top Story Filmproduktion GmbH
170277;19570;Henry Halstead Productions
170279;62711;Talent United
170315;5347;Magla Productions
170455;3958;Front Street Pictures
170455;60221;Ordinary Road Productions
170477;15660;Longridge Enterprises
1705;306;Twentieth Century Fox Film Corporation
1705;22542;Apjac International
170517;6194;Warner Bros.
170517;16064;William Conrad Productions
170657;3393;Huayi Brothers
170657;12205;EDKO Film
170657;14714;China Film Group Corporation (CFGC)
170657;22838;Bingo Movie Development
170657;22839;Village Roadshow Pictures Asia
170657;22840;Chinavision Media Group
170687;11537;Laika Entertainment
170689;13318;Récifilms
170689;13319;Axel Films
170689;13320;Les Films du Trésor
170767;357;Vía Digital
170767;1429;Italian International Film
170767;6639;Televisión Española (TVE)
170767;6861;Lolafilms
170767;20091;RAI Radiotelevisione Italiana
170967;75341;Dizzy Giant
170967;75342;Grayscale Films
171;9;Gaumont
171;7961;Gaumont International
171;28766;Production Marcel Dassault
1710;508;Regency Enterprises
1710;10104;New Regency Pictures
171045;13324;Oceanstorm Films
171045;44975;Whyte Booth Pictures
171061;10488;21 One Productions
171075;4913;Independent Artists
171213;2926;Alexandre Films
171213;5358;Canal+
171213;75508;Prodève
1713;33;Universal Pictures
1713;4319;40 Acres & A Mule Filmworks
171337;10102;Cattleya
171337;14016;Ministero per i Beni e le Attività Culturali (MiBAC)
171357;13346;Fandor
171363;15098;Antena Latina Films
1714;10326;Anglo Enterprises
1714;10327;Vineyard Film Ltd.
171427;76131;Four Brothers Pictures
171429;15024;Rich-Heape Films
1715;14;Miramax Films
1715;1693;Nina Saxon Film Design
1715;1811;FilmColony
171587;7036;CJ Entertainment
171587;7036;CJ Entertainment
1716;53;Les Films du Carrosse
1716;3823;TF1 Films Production
1716;6849;Société Française de Production (SFP)
1716;10897;Sédif Productions
1717;441;Columbia Pictures Corporation
1717;1208;Rising Star
1717;7295;Relativity Media
1717;11317;Phoenix Pictures
1717;23238;VIP 4 Medienfonds
171759;72408;Kaos Entertainment
171769;1172;Hyde Park Films
171769;39046;Essen Communications
171771;20823;Cicatrice Film inc
171795;1360;Glass Eye Pix
171795;18630;Predestinate Productions
1718;6194;Warner Bros.
172;4;Paramount Pictures
172003;5766;ARTE
172003;12431;SSR SRG Idée Suisse
172011;843;Werner Herzog Filmproduktion
1721;10509;Tiger Film
1721;12063;Delta
172149;7333;Bayerischer Rundfunk (BR)
172149;12360;Vestron Pictures
172149;12427;B.A. Filmproduktion
1722;14;Miramax Films
1722;33;Universal Pictures
172295;44089;Hunnia Filmgyár
172297;11745;Office national du film du Canada (ONF)
172297;17027;National Film Board of Canada (NFB)
1723;441;Columbia Pictures Corporation
1723;624;Persky-Bright Productions
1723;13954;Rollins-Joffe Productions
1723;29119;Devon/Persky-Bright
1724;33;Universal Pictures
1724;420;Marvel Studios
1724;11533;Valhalla Motion Pictures
1724;25121;MVL Incredible Productions
172443;36191;Fine Arts Film Company
172445;36191;Fine Arts Film Company
172457;63716;Álvaro Agustín
172469;13362;Preferred Content
172475;60;United Artists
1725;60;United Artists
1725;8268;Seven Arts
1725;90571;Mirisch Pictures
172533;18346;Burn Later Productions
172535;1807;Warwick Film Productions
172535;34758;Viceroy Films Ltd.
172545;3798;Greentrees Films
172545;5778;Channel 4 Television
172577;3353;Element Pictures
172577;5267;Irish Film Board
172577;11842;Company Pictures
172577;56337;Sky 1
172577;57844;Warner Sisters Productions
1726;4;Paramount Pictures
1726;420;Marvel Studios
172631;20634;Bedford Falls Company, The
172631;35076;Footprint Features
1727;33;Universal Pictures
1727;10201;Interscope Communications
1727;12646;The Badham-Cohen Group
172705;5344;MD Pictures
172747;1679;Lux Film
172747;23868;Tiberius Film
172747;29118;Lovćen Film
172767;3991;Asylum, The
172767;41945;Indy Entertainment
172767;3991;Asylum, The
172767;41945;Indy Entertainment
172785;1811;FilmColony
172785;49967;Unique New York Productions
172803;11565;The Safran Company
172803;24277;PalmStar Entertainment
172803;27408;Hours Capital
172817;27619;Tigmanshu Dhulia Films
172817;27620;Brandsmith Motion Pictures
172817;27621;Select Media Holdings- Moving Pictures
172847;10039;Anonymous Content
172847;15710;Best Medicine Productions
1729;877;Casey Silver Productions
1729;2269;China Film Co-Production Corporation
1729;3393;Huayi Brothers
1729;7295;Relativity Media
172913;8411;Metro-Goldwyn-Mayer (MGM)
173;3166;Walt Disney Productions
1730;373;Asymmetrical Productions
1730;747;Inland Empire Productions
1730;5870;Studio Canal
1730;11608;Fundacja Kultury
1730;11609;Camerimage Festival
1730;11610;Absurda
1731;2254;Egoli Tossell Film AG
1731;2865;Insight Film Studios
1731;19107;Helena Productions
1731;27897;Filmstiftung Nordrhein-Westfalen
173153;7429;HBO Films
173177;5891;Cecchi Gori Group
173185;3823;TF1 Films Production
173185;5358;Canal+
173185;6896;EuropaCorp
173185;7382;Echo Films
173185;10611;Ciné+
173185;22123;TF1
173189;2953;New Wave Entertainment
1732;33;Universal Pictures
173205;14078;The Documentary Group
173205;73067;Vulcan Productions
173299;4077;Crystal Sky Worldwide
1734;33;Universal Pictures
1734;11462;Alphaville Films
1734;20242;Imhotep Productions
173421;173;Village Roadshow Productions
173491;24781;Speak Thunder Films
173495;19175;greenskyFILMS
1735;33;Universal Pictures
1735;2269;China Film Co-Production Corporation
1735;7295;Relativity Media
1735;11462;Alphaville Films
1735;19643;Sommers Company, The
173541;60950;Nob Hill Productions Inc.
173557;3282;Larry Levinson Productions
173631;27899;Telefilm Saar GmbH
173631;58231;Saarländischer Rundfunk (SR)
173689;6194;Warner Bros.
173689;9329;The Vitaphone Corporation
1738;4;Paramount Pictures
1738;449;Virtual Studios
1738;497;Revolution Studios
1738;831;Saturn Films
1738;8000;Broken Road Productions
173805;8411;Metro-Goldwyn-Mayer (MGM)
173845;49124;Metronome Studios AB
173865;90753;Harlin/Selin Productions Oy
173873;2502;Ceskoslovenský Státní Film
173891;8411;Metro-Goldwyn-Mayer (MGM)
173893;659;London Film Productions
173897;47;Constantin Film
173897;248;Impact Pictures
173897;3287;Screen Gems
173897;14175;Davis Films
173917;11311;SeeThink Films
174;4;Paramount Pictures
174195;4395;Monogram Pictures
174593;88955;Dansk Biograf Compagni
174611;16048;Fewdio Entertainment
174645;13498;Margate House Films
174671;850;Eurimages
174671;3307;Ex Nihilo
174671;3353;Element Pictures
174671;7310;Bord Scannan na hEireann / Irish Film Board
174671;17513;Film i Väst
174671;18230;Filmgate Films
174675;21621;Red & Black Films
174751;8873;Handsomecharlie Films
174751;13242;Unanimous Pictures
174751;13403;Straight Up Films
174751;14358;1821 Pictures
174751;14359;Scott Pictures
174751;8873;Handsomecharlie Films
174751;13242;Unanimous Pictures
174751;13403;Straight Up Films
174751;14358;1821 Pictures
174751;14359;Scott Pictures
174759;8411;Metro-Goldwyn-Mayer (MGM)
174865;8411;Metro-Goldwyn-Mayer (MGM)
174905;80180;Neptun-Film
175245;912;Karma Films
175245;2749;Chaos, a Film Company
175291;5124;New Artists Alliance
175291;7787;Snowfort Pictures
175331;5381;Backup Films
175331;8471;Tarantula
175331;11776;Film Fund Luxembourg
175427;4748;Oscilloscope Laboratories
175503;82618;Ilag-Film
175555;6644;Lions Gate
175869;89292;Carl Froelich-Film GmbH
175983;6;RKO Radio Pictures
176;35;Lions Gate Films
176;2061;Twisted Pictures
176;23019;Evolution Entertainment
176;55405;Saw Productions Inc.
176069;13547;NBTV Studios
176069;13548;Thier Productions
176077;4554;Cimarron Productions
176077;34381;Vedette Finance
176085;307;IFC Films
176143;6;RKO Radio Pictures
176167;9;Gaumont
176167;1704;Bavaria Film
176167;11895;Artificial Eye
176167;26206;TMS Film GmbH
177;559;TriStar Pictures
1770;360;Geffen Pictures
1770;6194;Warner Bros.
1771;4;Paramount Pictures
1771;420;Marvel Studios
1773;441;Columbia Pictures Corporation
1774;3324;British Broadcasting Corporation (BBC)
1774;26137;Dog Eat Dog Films
1774;34237;Mayfair Entertainment International
1779;6194;Warner Bros.
1779;26137;Dog Eat Dog Films
178;2231;Trilogy Entertainment Group
178;8411;Metro-Goldwyn-Mayer (MGM)
1781;2253;Lawrence Bender Productions
1781;2315;Paramount Classics
1781;6735;Participant Media
1782;749;Christal Films
1783;1159;Argyll Film Partners
1783;1160;Gummshoe Productions
1783;1161;Integrity Partners
1783;1162;Pray For Rain Pictures
1785;750;Ellepi Films
1787;755;Alexandra Films
1788;4;Paramount Pictures
1788;959;IndieProd Company Productions
1789;8411;Metro-Goldwyn-Mayer (MGM)
1789;13999;Avon Productions (II)
179;33;Universal Pictures
179;694;StudioCanal
179;932;Mirage Enterprises
179;10163;Working Title Films
179;11581;Misher Films
179;20194;Motion Picture JOTA Produktions
1791;201;Arte
1791;5358;Canal+
1791;7333;Bayerischer Rundfunk (BR)
1791;11731;Bavaria Film International
1791;18367;Centre National de la Cinématographie (CNC)
1792;306;Twentieth Century Fox Film Corporation
1792;1156;Conundrum Entertainment
1793;306;Twentieth Century Fox Film Corporation
18;5;Columbia Pictures
18;9;Gaumont
180;27;DreamWorks SKG
180;44;Cruise/Wagner Productions
180;56;Amblin Entertainment
180;306;Twentieth Century Fox Film Corporation
180;766;Blue Tulip Productions
180;26265;Ronald Shusett/Gary Goldman
180;76068;Digital Image Associates
1807;7429;HBO Films
1807;7430;Fearmakers Studios
1809;770;Kingsgate Films
1810;306;Twentieth Century Fox Film Corporation
1811;1474;Desperate Pictures
1811;1475;UGC Images
1812;8;Fine Line Features
1815;60;United Artists
1815;1155;Incorporated Television Company
1817;711;Fox 2000 Pictures
1819;33;Universal Pictures
1819;11844;Kaplan/Perrone Entertainment
1819;59957;MMCB Film Produktion 2004
182;6194;Warner Bros.
182;14315;Section Eight Productions
182;70319;Sunset Gower Studios
1824;441;Columbia Pictures Corporation
1824;2608;Happy Madison Productions
1824;10039;Anonymous Content
1824;19813;Flower Films (II)
1825;1444;Cannon Group
1825;1445;Golan-Globus
1825;6194;Warner Bros.
1826;694;StudioCanal
1826;884;TPS Cinéma
1826;2568;Lunar Films
1826;5358;Canal+
1826;10572;Ce Qui Me Meut Motion Pictures
1826;15671;France 2 Cinéma
1829;53;Les Films du Carrosse
1829;64;Les Productions Artistes Associés
1829;15749;Les Artistes Associés
183;33;Universal Pictures
1830;831;Saturn Films
1830;1204;Ascendant Pictures
1830;1205;Endgame Entertainment
1830;1206;Entertainment Manufacturing Company
1830;1208;Rising Star
1830;21938;Copag V
1831;4;Paramount Pictures
1831;126;Lakeshore Entertainment
1832;6644;Lions Gate
1832;16934;View Askew Productions
1833;5;Columbia Pictures
1833;436;1492 Pictures
1833;497;Revolution Studios
1834;6;RKO Radio Pictures
1835;1584;ITC Entertainment
1835;3537;E.K.
1837;760;Les Productions Bagheera
184;14;Miramax Films
1840;306;Twentieth Century Fox Film Corporation
1841;8411;Metro-Goldwyn-Mayer (MGM)
1842;15583;P & L
1844;414;Fountainbridge Films
1844;508;Regency Enterprises
1845;702;3L Filmproduktion GmbH
1845;764;Polaris Film Productions & Finance
1845;765;Tempête Sous Un Crâne Productions
1845;1268;Focus Films
1846;2418;Cherokee Productions
1846;2419;Katzka-Berne Productions
1846;8411;Metro-Goldwyn-Mayer (MGM)
1847;35;Lions Gate Films
1847;18339;E-K-Corporation
1848;932;Mirage Enterprises
1848;3268;Home Box Office (HBO)
1848;34998;Avnet/Kerner Productions
1849;2409;Red Lion
1849;11865;Twentieth Century-Fox Productions
185;88;Hawk Films
185;6194;Warner Bros.
1850;762;Mutual Film Company
1852;4;Paramount Pictures
1852;215;Double Feature Films
1852;763;Intermedia Films
1852;20396;Kernos Filmproduktionsgesellschaft & Company
1853;1151;Diorama Films
1853;1152;Independent Television Service
1857;484;De Laurentiis Entertainment Group (DEG)
1857;2301;Marvel Productions
1857;2598;Hasbro
1857;3313;Sunbow Productions
1858;4;Paramount Pictures
1858;27;DreamWorks SKG
1858;56;Amblin Entertainment
1858;435;Di Bonaventura Pictures
1858;2481;Platinum Dunes
1858;12247;thinkfilm
1858;20011;SprocketHeads
1858;22826;Hasbro Studios
1858;76043;Revolution Sun Studios
1859;8411;Metro-Goldwyn-Mayer (MGM)
186;308;The Weinstein Company
186;816;FilmEngine
186;826;Capitol Films
186;1204;Ascendant Pictures
186;2116;VIP Medienfonds 4
186;21962;The Complex Studio
1863;1714;Les Films Concordia
1863;5120;Mosfilm
1863;10000;Compagnia Cinematografica Champion
1865;2;Walt Disney Pictures
1865;130;Jerry Bruckheimer Films
1865;20478;Moving Picture Company (MPC)
187;7405;Dimension Films
187;10807;Troublemaker Studios
187;53009;Miramax
1870;9;Gaumont
1870;1124;P.A.C.
1870;16058;Da Ma Produzione
1870;22665;Victory Film
1870;22666;Story Film
1871;1124;P.A.C.
1871;22396;Société Nouvelle des Établissements Gaumont (SNEG)
1871;22663;P.C.M. FIlm
1872;768;Ghost House Pictures
1872;769;Destination Films
1872;770;Kingsgate Films
1872;771;Mandate Pictures
1873;5;Columbia Pictures
1873;97;Castle Rock Entertainment
1874;773;Film Afrika
1875;249;Société Nouvelle de Cinématographie
1875;1124;P.A.C.
1875;1399;Fair Film
1875;7961;Gaumont International
1877;4867;Full Moon Entertainment
1878;33;Universal Pictures
1878;491;Summit Entertainment
1878;1591;Rhino Films
1878;53460;Fear and Loathing LLC
1878;53461;Shark Productions
1879;893;Stanley Kramer Productions
1880;60;United Artists
1880;774;Valkyrie Films
1882;893;Stanley Kramer Productions
1883;182;JVC Entertainment
1883;4319;40 Acres & A Mule Filmworks
1883;6194;Warner Bros.
1884;1;Lucasfilm
1884;775;Korty Films
1885;441;Columbia Pictures Corporation
1885;2596;Jerry Weintraub Productions
1885;4267;Delphi Films
1887;70;American Zoetrope
1887;441;Columbia Pictures Corporation
1887;6542;Pricel
1887;12387;Tohokushinsha Film
1887;20637;Commission du Film France
1887;20638;Commission du Film Île-de-France
1888;776;Phalanx-Jaelem
189;14;Miramax Films
189;10807;Troublemaker Studios
189;11005;AR Films
189;11006;Aldamisa Entertainment
189;13241;Demarest Films
189;29076;Solipsist Film
189;41658;Residaco
1890;4;Paramount Pictures
1891;1;Lucasfilm
1891;306;Twentieth Century Fox Film Corporation
1892;1;Lucasfilm
1892;306;Twentieth Century Fox Film Corporation
1893;1;Lucasfilm
1894;1;Lucasfilm
1895;1;Lucasfilm
1896;777;Future Film Group
1896;12010;Mediapro
1899;83;France 2 Cinéma
1899;6896;EuropaCorp
1899;7828;Max Films Productions
19;4;Paramount Pictures
19;12372;Universum Film (UFA)
1900;987;USA Films
1900;7380;Initial Entertainment Group (IEG)
1900;20634;Bedford Falls Company, The
1900;58333;Compulsion Inc.
1900;58334;Splendid Medien AG
1901;1473;Depth of Field
1902;635;Les Films Alain Sarde
1902;778;Las Producciones del Escorpion
1902;779;Lucky Red
1902;9335;Canal+ España
1902;20295;Sociedad General de Televisión (Sogetel)
1903;4;Paramount Pictures
1903;349;Cruise-Wagner Productions
1903;485;Vinyl Films
1904;27;DreamWorks SKG
1904;158;Spyglass Entertainment
1904;441;Columbia Pictures Corporation
1904;780;Red Wagon Productions
1907;359;Figment Films
1908;893;Stanley Kramer Productions
1909;12;New Line Cinema
1909;70;American Zoetrope
1911;9195;Touchstone Pictures
1912;122;Coop 99
1912;783;kahuuna films
1912;3391;Österreichischer Rundfunk (ORF)
1913;104;Canal Plus
1913;692;Sogecine
1913;784;Himenóptero
1913;850;Eurimages
1913;6639;Televisión Española (TVE)
1913;7248;Union Générale Cinématographique (UGC)
1913;10050;Televisión de Galicia (TVG) S.A.
1913;11408;Ministerio de Cultura
1913;11955;Sogepaq
1913;12012;Eyescreen S.r.l.
1913;28812;Filmanova
1914;44224;Egoli Tossell Film
1915;13096;Neue Constantin Film
1918;786;Bizibi
1918;5358;Canal+
1918;26629;Transfax Film Productions
192;4606;Zweites Deutsches Fernsehen (ZDF)
192;7110;Les Films Ariane
192;20091;RAI Radiotelevisione Italiana
192;45693;Cristaldifilm
1920;60;United Artists
1920;5266;Robert Goldstein Productions
1921;788;Bel Air Entertainment
1921;6194;Warner Bros.
1922;789;Pallas Film
1922;790;Samsa Film
1922;791;IPSO Facto Films
1922;792;Radio Télévision Belge Francophone
1923;12;New Line Cinema
1923;105;Ciby 2000
1923;533;Janus Films
1924;6194;Warner Bros.
1924;51861;Dovemead Films
1924;51862;Film Export A.G.
1926;793;Galatée Films
1927;33;Universal Pictures
1927;10565;Good Machine
1927;11533;Valhalla Motion Pictures
1927;19551;Marvel Enterprises
193;4;Paramount Pictures
1930;5;Columbia Pictures
1930;326;Laura Ziskin Productions
1930;7505;Marvel Entertainment
1931;1309;Rainforest Films
1933;44;Cruise/Wagner Productions
1933;104;Canal Plus
1933;692;Sogecine
1933;778;Las Producciones del Escorpion
1933;779;Lucky Red
1933;7405;Dimension Films
1933;53009;Miramax
1934;14;Miramax Films
1934;33;Universal Pictures
1934;348;Bedford Falls Productions
1936;306;Twentieth Century Fox Film Corporation
1937;800;Wheel Productions
1938;6;RKO Radio Pictures
1939;306;Twentieth Century Fox Film Corporation
194;591;France 3 Cinéma
194;592;Claudie Ossard Productions
194;4411;MMC Independent
194;5358;Canal+
194;12000;Tapioca Films
194;23446;Sofica Sofinergie 5
194;25020;Victoires Productions
194;27897;Filmstiftung Nordrhein-Westfalen
194;30994;Union Générale Cinématographique (UGC)
1940;28205;Samuel Goldwyn Company, The
1941;799;Carlyle Productions
1942;800;Wheel Productions
1944;1043;Revere Pictures
1944;10146;Focus Features
1945;306;Twentieth Century Fox Film Corporation
1945;802;Egg Pictures
1945;1382;PolyGram Filmed Entertainment
1946;803;Alliance Atlantis Communications
1946;804;Natural Nylon Entertainment
1946;805;Serendipity Point Films
1946;806;Téléfilm Canada
1946;807;The Harold Greenberg Fund
1946;808;The Movie Network
1946;809;Union Générale Cinématographique
1946;20170;Canadian Television Fund
1947;14;Miramax Films
1947;497;Revolution Studios
1947;810;Persistent Entertainment
1947;7380;Initial Entertainment Group (IEG)
1947;7965;The Ladd Company
1947;20376;Kalis Productions GmbH & Co. Zweite KG
1947;20377;Unfinished Films
1948;35;Lions Gate Films
1948;126;Lakeshore Entertainment
1948;2152;GreeneStreet Films
1948;11152;Radical Media
1949;4;Paramount Pictures
1949;6194;Warner Bros.
1949;11317;Phoenix Pictures
195;4;Paramount Pictures
1950;79;Village Roadshow Pictures
1950;430;Lonely Film Productions GmbH & Co. KG.
1950;812;Deuce Three Productions
1950;813;DiNovi Pictures
1950;6194;Warner Bros.
1951;76;Zentropa Entertainments
1951;119;Danmarks Radio (DR)
1951;201;Arte
1951;321;Memfis Film
1951;814;Isabella Films BV
1951;986;Degeto Film
1951;1711;Ognon Pictures
1951;3221;Sveriges Television (SVT)
1951;5358;Canal+
1951;5975;Yleisradio (YLE)
1951;6916;Arte France Cinéma
1951;7025;Westdeutscher Rundfunk (WDR)
1951;11499;Alan Young Pictures
1951;12023;Nederlandse Programma Stichting (NPS)
1951;12927;Canal+ Television AB
1951;17513;Film i Väst
1951;23207;Invicta Capital
1951;25491;Edith Film Oy
1951;30268;Pain Unlimited GmbH Filmproduktion
1951;53874;Sigma Films
1951;55428;Manderlay
1954;12;New Line Cinema
1954;816;FilmEngine
1954;817;Katalyst Films
1954;6363;BenderSpink
1954;12200;Province of British Columbia Production Services Tax Credit
1955;5612;Brooksfilms
1956;1171;Epsilon Motion Pictures
1956;32598;Tango Films
1956;32599;My Cactus
1957;8880;Winkler Films
1958;83;France 2 Cinéma
1958;147;Fidélité Productions
1958;183;Le Studio Canal+
1958;310;Centre National de la Cinématographie
1958;818;Gimages 5
1958;819;Mars Films
1959;820;Tapson Steel Films Productions
196;33;Universal Pictures
196;56;Amblin Entertainment
196;20448;U-Drive Productions
1961;552;Dark Horse Entertainment
1961;3086;Image Entertainment
1963;684;Kim Ki-Duk Film
1963;822;Happinet Pictures
1964;823;Telepool
1965;824;Kopelson Entertainment
1965;6194;Warner Bros.
1966;591;France 3 Cinéma
1966;763;Intermedia Films
1966;866;Pathé Renn Productions
1966;4588;Egmond Film & Television
1966;6194;Warner Bros.
1966;10926;Pacifica Film
1966;19116;IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
1966;54997;WR Universal Group
1967;4;Paramount Pictures
1967;44;Cruise/Wagner Productions
1967;826;Capitol Films
1967;1204;Ascendant Pictures
1967;19501;Noble House Entertainment Pictures
1968;5;Columbia Pictures
1969;828;Ultra Films
1969;3823;TF1 Films Production
1969;5358;Canal+
1969;6586;TPS Star
1969;6896;EuropaCorp
1969;11473;A.J.O.Z. Films
197;4564;Icon Entertainment International
197;7965;The Ladd Company
197;11353;B.H. Finance C.V.
1970;768;Ghost House Pictures
1970;829;Vertigo Entertainment
1970;830;Senator International
1970;4154;Colombia Pictures
1970;4710;Fellah Pictures
1975;441;Columbia Pictures Corporation
1975;768;Ghost House Pictures
1975;829;Vertigo Entertainment
1976;6194;Warner Bros.
1977;768;Ghost House Pictures
1977;2617;Ozla Pictures
1977;11341;Stage 6 Films
1978;6194;Warner Bros.
1979;289;Ingenious Film Partners
1979;306;Twentieth Century Fox Film Corporation
1979;436;1492 Pictures
1979;444;Dune Entertainment
1979;5755;Constantin Film Produktion
1979;10881;Bernd Eichinger Productions
1979;19551;Marvel Enterprises
198;60;United Artists
1984;441;Columbia Pictures Corporation
1984;76206;Holiday Film Productions Ltd.
1985;264;Studio Babelsberg
1985;1171;Epsilon Motion Pictures
1985;2452;UK Film Council
1985;7419;Scion Films
1985;10146;Focus Features
1985;33680;Blue Sky Films
1985;36615;Potboiler Productions
1986;591;France 3 Cinéma
1986;836;Elzévir Films
1986;837;Oï  Oï  Oï Productions
1987;224;Wega Film
1988;81;Plan B Entertainment
1988;163;Revolution Films
1988;838;Paramount Vantage
1989;539;Block 2 Pictures
1989;540;Jet Tone Production
1989;694;StudioCanal
1989;839;Lou Yi Inc.
199;4;Paramount Pictures
199;76068;Digital Image Associates
1990;310;Centre National de la Cinématographie
1990;7428;Meno Films
1990;9209;MK2 Productions
1991;308;The Weinstein Company
1991;7405;Dimension Films
1991;10807;Troublemaker Studios
1991;45194;Rodriguez International Pictures
1992;7405;Dimension Films
1993;847;Banque Populaire Images 6
1993;848;Cofimage 16
1993;849;Cofinova 2
1993;851;MEDIA Programme of the European Union
1993;852;mementoFilm
1993;853;Respiro
1993;854;Sofica Europacorp
1993;855;Titti Film
1993;856;Wild Bunch
1994;6;RKO Radio Pictures
1995;4;Paramount Pictures
1995;657;Toho-Towa
1995;762;Mutual Film Company
1995;840;Lawrence Gordon Productions
1995;3324;British Broadcasting Corporation (BBC)
1995;4650;Marubeni
1995;19105;Eidos Interactive
1996;4;Paramount Pictures
1996;657;Toho-Towa
1996;762;Mutual Film Company
1996;840;Lawrence Gordon Productions
1996;3324;British Broadcasting Corporation (BBC)
1996;14362;October Pictures
1996;19105;Eidos Interactive
1997;866;Pathé Renn Productions
1997;3823;TF1 Films Production
1997;5358;Canal+
1997;7396;Pathe
1997;19238;Two Brothers Productions
1998;104;Canal Plus
1998;356;TF1 Films Productions
1998;635;Les Films Alain Sarde
1998;844;Sofica Valor 6
1998;845;Sogécinéma 2
1998;104;Canal Plus
1998;356;TF1 Films Productions
1998;635;Les Films Alain Sarde
1998;844;Sofica Valor 6
1998;845;Sogécinéma 2
1999;14;Miramax Films
1999;842;GreeneStreet/SKE Films
2;2303;Villealfa Filmproduction Oy
2;2396;Finnish Film Foundation
20;49;El Deseo
20;77;Milestone Productions
200;4;Paramount Pictures
2000;843;Werner Herzog Filmproduktion
2000;9292;Hessischer Rundfunk (HR)
2001;5;Columbia Pictures
2001;376;Industry Entertainment
2001;846;2929 Productions
2002;243;CB Films
2002;694;StudioCanal
2002;951;Burskin Film
2002;5358;Canal+
2002;6586;TPS Star
2002;8277;Flach Film
2002;11246;Région Ile-de-France
2002;16804;France 3 Cinema
2002;18367;Centre National de la Cinématographie (CNC)
2003;104;Canal Plus
2003;243;CB Films
2003;310;Centre National de la Cinématographie
2003;324;Flach Films
2003;328;TLA Releasing
2004;204;Wüste Filmproduktion
2005;9195;Touchstone Pictures
2006;857;Julian Blaustein Productions
2007;33;Universal Pictures
2009;859;Saga Film
2009;5545;Mobra Films
2009;35020;Mindshare Media
2009;69462;Centrul National al Cinematografiei (CNC)
2009;73925;McCann-Erickson
2009;73926;Televiziunea Romana (TVR1)
2009;73927;Hubert Bals Fund of the Rotterdam Festival, The
201;4;Paramount Pictures
2010;860;Celluloid Dreams
2010;861;Visual Arts College
2012;863;Mantarraya Producciones
2012;864;No Dream Cinema
2012;865;Motel Films
2013;591;France 3 Cinéma
2013;862;The Kennedy/Marshall Company
2013;866;Pathé Renn Productions
2013;1997;Banques Populaire Image 7
2013;5358;Canal+
2013;6301;CinéCinéma
2013;11433;C.R.R.A.V. Nord Pas de Calais
