movie_id;genre_id;genre_name
159109;9648;Mystery
159109;35;Comedy
159109;18;Drama
159109;27;Horror
159109;9648;Mystery
159117;27;Horror
159117;53;Thriller
159121;80;Crime
159121;35;Comedy
159137;99;Documentary
159151;99;Documentary
159151;36;History
159151;10402;Music
159153;99;Documentary
159185;18;Drama
1592;80;Crime
1592;18;Drama
1592;9648;Mystery
1592;53;Thriller
159203;99;Documentary
159203;10751;Family
159207;18;Drama
159211;27;Horror
159211;53;Thriller
159215;18;Drama
159215;9648;Mystery
159215;53;Thriller
159245;99;Documentary
159281;37;Western
1593;28;Action
1593;12;Adventure
1593;35;Comedy
1593;10751;Family
1593;14;Fantasy
159389;18;Drama
1594;35;Comedy
1594;80;Crime
159403;28;Action
159403;10769;Foreign
159403;18;Drama
159403;36;History
159447;35;Comedy
159447;18;Drama
159469;18;Drama
159469;10749;Romance
159469;10752;War
159480;18;Drama
159480;35;Comedy
1595;18;Drama
1595;36;History
1595;10752;War
159538;10402;Music
1596;18;Drama
1596;27;Horror
1596;9648;Mystery
1596;53;Thriller
159622;99;Documentary
159638;35;Comedy
159638;27;Horror
159652;35;Comedy
159652;10749;Romance
1597;35;Comedy
1597;10749;Romance
159704;12;Adventure
159704;10751;Family
159704;14;Fantasy
159704;10749;Romance
1598;80;Crime
1598;53;Thriller
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
159849;99;Documentary
1599;35;Comedy
1599;10749;Romance
159942;18;Drama
159988;99;Documentary
159988;80;Crime
159988;9648;Mystery
16;18;Drama
16;80;Crime
16;10402;Music
160;99;Documentary
1600;18;Drama
1600;53;Thriller
160106;10751;Family
160118;18;Drama
160124;18;Drama
160128;27;Horror
160139;9648;Mystery
160139;10749;Romance
160139;53;Thriller
160155;10770;TV Movie
160155;35;Comedy
160155;10751;Family
160165;18;Drama
160165;53;Thriller
160171;18;Drama
160297;99;Documentary
160297;99;Documentary
160588;35;Comedy
160588;18;Drama
160660;18;Drama
160718;10770;TV Movie
160718;28;Action
160718;12;Adventure
160718;35;Comedy
160768;18;Drama
160788;18;Drama
1608;18;Drama
160844;35;Comedy
160874;99;Documentary
1609;35;Comedy
161;53;Thriller
161;80;Crime
1610;35;Comedy
1610;10749;Romance
161056;18;Drama
161056;80;Crime
161056;53;Thriller
161070;10749;Romance
161070;35;Comedy
161070;18;Drama
161076;35;Comedy
161080;28;Action
161080;35;Comedy
161080;18;Drama
1611;18;Drama
1611;35;Comedy
161143;16;Animation
161143;35;Comedy
161143;10751;Family
161179;28;Action
161179;18;Drama
161187;18;Drama
161187;36;History
1613;53;Thriller
1613;28;Action
1613;35;Comedy
1613;80;Crime
161426;18;Drama
161426;27;Horror
161482;18;Drama
161482;10749;Romance
161482;18;Drama
161482;10749;Romance
1615;35;Comedy
161512;10752;War
161512;18;Drama
1616;35;Comedy
161602;9648;Mystery
161602;80;Crime
161620;28;Action
161620;12;Adventure
161620;14;Fantasy
161620;10770;TV Movie
161782;53;Thriller
161782;27;Horror
161796;28;Action
161796;9648;Mystery
161808;35;Comedy
161808;10749;Romance
1619;28;Action
1619;80;Crime
1619;18;Drama
1619;53;Thriller
162;14;Fantasy
162;18;Drama
162;10749;Romance
1620;28;Action
1620;80;Crime
1620;18;Drama
1620;53;Thriller
162006;28;Action
162006;18;Drama
162056;35;Comedy
1621;35;Comedy
1622;18;Drama
1622;53;Thriller
1622;9648;Mystery
162234;18;Drama
162282;35;Comedy
162284;80;Crime
162284;18;Drama
1623;80;Crime
1623;18;Drama
162320;99;Documentary
162374;18;Drama
162374;35;Comedy
162382;35;Comedy
1624;35;Comedy
162458;10402;Music
162458;18;Drama
162512;16;Animation
162592;99;Documentary
1626;18;Drama
1627;18;Drama
1628;18;Drama
1628;10749;Romance
162818;10749;Romance
162818;18;Drama
162862;18;Drama
162862;10749;Romance
162874;18;Drama
162874;10749;Romance
1629;35;Comedy
1629;18;Drama
162928;35;Comedy
162928;18;Drama
162934;12;Adventure
162934;10751;Family
162934;18;Drama
162934;10749;Romance
163;53;Thriller
163;80;Crime
1630;18;Drama
163018;18;Drama
163018;35;Comedy
163042;18;Drama
163042;10749;Romance
1631;18;Drama
1632;53;Thriller
1632;80;Crime
1632;18;Drama
163202;18;Drama
163250;99;Documentary
163250;10770;TV Movie
1633;18;Drama
1633;35;Comedy
163312;18;Drama
163312;18;Drama
163366;99;Documentary
163376;10749;Romance
163376;35;Comedy
163392;35;Comedy
163428;18;Drama
1635;28;Action
1635;53;Thriller
1635;878;Science Fiction
1635;12;Adventure
1636;14;Fantasy
1636;35;Comedy
1636;10749;Romance
163631;18;Drama
1639;28;Action
1639;12;Adventure
1639;53;Thriller
163907;35;Comedy
163907;37;Western
163937;18;Drama
164;35;Comedy
164;18;Drama
164;10749;Romance
1640;18;Drama
164013;35;Comedy
164041;18;Drama
1641;10749;Romance
1641;35;Comedy
1642;80;Crime
1642;18;Drama
1642;9648;Mystery
1642;53;Thriller
1642;28;Action
164278;14;Fantasy
164286;80;Crime
164286;53;Thriller
1643;18;Drama
1643;10749;Romance
1644;53;Thriller
1644;18;Drama
1644;9648;Mystery
164421;18;Drama
164443;35;Comedy
164443;35;Comedy
1645;80;Crime
1645;18;Drama
1645;53;Thriller
164558;99;Documentary
164558;10402;Music
164580;99;Documentary
1646;80;Crime
1646;18;Drama
164687;18;Drama
1647;28;Action
1647;53;Thriller
164741;10402;Music
164741;18;Drama
164741;10770;TV Movie
164753;99;Documentary
164777;35;Comedy
1648;12;Adventure
1648;35;Comedy
1648;878;Science Fiction
164827;18;Drama
164827;35;Comedy
165;12;Adventure
165;35;Comedy
165;10751;Family
165;878;Science Fiction
165027;18;Drama
165027;9648;Mystery
165027;10749;Romance
1651;80;Crime
1651;18;Drama
1651;10749;Romance
165181;878;Science Fiction
1652;35;Comedy
1652;80;Crime
1653;18;Drama
165321;99;Documentary
1654;28;Action
1654;12;Adventure
1654;10752;War
165401;18;Drama
165401;35;Comedy
1655;35;Comedy
165567;18;Drama
165567;27;Horror
165567;53;Thriller
165567;9648;Mystery
1656;28;Action
1656;12;Adventure
165739;80;Crime
165739;53;Thriller
1659;35;Comedy
1659;37;Western
165911;10749;Romance
165911;18;Drama
166;18;Drama
166;10749;Romance
166;35;Comedy
1660;18;Drama
1660;35;Comedy
166076;16;Animation
166076;28;Action
166076;12;Adventure
1661;18;Drama
1661;35;Comedy
166161;27;Horror
1662;18;Drama
1662;28;Action
1662;53;Thriller
1662;80;Crime
166207;35;Comedy
166221;35;Comedy
166221;80;Crime
166221;28;Action
166225;28;Action
166225;53;Thriller
166231;18;Drama
166231;10402;Music
166231;10749;Romance
166255;10749;Romance
166255;28;Action
166255;18;Drama
166271;27;Horror
166271;9648;Mystery
166271;53;Thriller
1665;18;Drama
166560;10749;Romance
166560;35;Comedy
166560;18;Drama
1666;99;Documentary
166621;10402;Music
166621;18;Drama
166643;18;Drama
166643;28;Action
166677;99;Documentary
166677;18;Drama
1667;99;Documentary
1667;10751;Family
166747;16;Animation
166747;10751;Family
166773;35;Comedy
166798;18;Drama
166874;80;Crime
166874;9648;Mystery
166874;53;Thriller
166886;18;Drama
166888;36;History
166888;18;Drama
166888;36;History
166888;18;Drama
1669;28;Action
1669;12;Adventure
1669;53;Thriller
166904;35;Comedy
167;18;Drama
167;878;Science Fiction
167012;10770;TV Movie
167012;35;Comedy
167012;18;Drama
167012;10749;Romance
167032;27;Horror
167032;53;Thriller
167198;53;Thriller
167198;27;Horror
1672;28;Action
1672;12;Adventure
1672;53;Thriller
167262;37;Western
1673;28;Action
1673;37;Western
167330;80;Crime
167330;53;Thriller
167364;35;Comedy
167424;18;Drama
167494;18;Drama
1675;35;Comedy
1675;18;Drama
167502;99;Documentary
167502;16;Animation
167548;99;Documentary
167556;27;Horror
167556;18;Drama
167556;80;Crime
1676;10749;Romance
1676;37;Western
167618;18;Drama
167658;99;Documentary
167666;16;Animation
167666;10751;Family
167666;14;Fantasy
1677;18;Drama
1677;10402;Music
167726;10749;Romance
1678;53;Thriller
1678;27;Horror
1678;878;Science Fiction
167810;14;Fantasy
167810;53;Thriller
167858;10751;Family
167858;14;Fantasy
167858;12;Adventure
1679;28;Action
1679;878;Science Fiction
1679;27;Horror
167956;28;Action
167956;35;Comedy
167956;27;Horror
167960;27;Horror
167960;53;Thriller
167966;99;Documentary
168;878;Science Fiction
168;12;Adventure
1680;28;Action
1680;12;Adventure
1680;878;Science Fiction
168022;18;Drama
168022;10749;Romance
168056;80;Crime
168056;9648;Mystery
168098;27;Horror
168098;878;Science Fiction
168098;53;Thriller
168112;18;Drama
168112;10751;Family
168114;53;Thriller
1682;14;Fantasy
1682;878;Science Fiction
1682;28;Action
1682;12;Adventure
168202;16;Animation
168210;18;Drama
168210;27;Horror
168228;18;Drama
168228;18;Drama
1683;53;Thriller
1683;27;Horror
168300;10752;War
168300;18;Drama
168320;18;Drama
168408;18;Drama
168426;18;Drama
168426;35;Comedy
168426;10749;Romance
168478;16;Animation
168478;14;Fantasy
1685;12;Adventure
1685;878;Science Fiction
1685;9648;Mystery
168530;28;Action
168530;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168538;18;Drama
168538;35;Comedy
168552;18;Drama
168672;18;Drama
168672;80;Crime
168676;10752;War
1687;28;Action
1687;878;Science Fiction
168712;10770;TV Movie
168712;53;Thriller
168742;18;Drama
168758;18;Drama
168758;878;Science Fiction
1688;28;Action
1688;878;Science Fiction
168806;10402;Music
168806;18;Drama
168864;99;Documentary
168864;10751;Family
1689;18;Drama
1689;36;History
168994;18;Drama
169;878;Science Fiction
169;28;Action
169;53;Thriller
1690;27;Horror
169020;35;Comedy
169066;35;Comedy
169066;80;Crime
169066;10749;Romance
169068;35;Comedy
169068;10749;Romance
169068;35;Comedy
169068;10749;Romance
169090;18;Drama
169158;80;Crime
169250;878;Science Fiction
169250;27;Horror
169250;18;Drama
169298;28;Action
169298;80;Crime
169298;53;Thriller
169314;16;Animation
169314;14;Fantasy
169314;27;Horror
1694;878;Science Fiction
1694;35;Comedy
1694;27;Horror
169448;99;Documentary
1696;18;Drama
1696;27;Horror
1696;80;Crime
169634;12;Adventure
169634;35;Comedy
169634;9648;Mystery
169634;12;Adventure
169634;35;Comedy
169634;9648;Mystery
169642;35;Comedy
169644;35;Comedy
169644;27;Horror
169652;18;Drama
169656;35;Comedy
169692;18;Drama
1697;18;Drama
1697;35;Comedy
169758;53;Thriller
169758;9648;Mystery
169760;12;Adventure
169760;99;Documentary
169782;18;Drama
169782;10770;TV Movie
169794;18;Drama
169798;18;Drama
169798;18;Drama
1698;27;Horror
1698;53;Thriller
169800;37;Western
169800;18;Drama
169800;36;History
169832;28;Action
169832;35;Comedy
169836;27;Horror
169836;18;Drama
169840;99;Documentary
169842;18;Drama
169844;28;Action
169860;99;Documentary
169864;99;Documentary
169962;12;Adventure
169962;10752;War
169962;28;Action
17;27;Horror
17;53;Thriller
17;9648;Mystery
170;27;Horror
170;53;Thriller
170;878;Science Fiction
1701;28;Action
1701;53;Thriller
1701;80;Crime
1702;28;Action
1702;27;Horror
1702;878;Science Fiction
1702;53;Thriller
170261;35;Comedy
170261;10751;Family
170261;14;Fantasy
170261;27;Horror
170263;99;Documentary
170277;35;Comedy
170279;35;Comedy
170315;18;Drama
170315;80;Crime
170455;10770;TV Movie
170455;80;Crime
170455;53;Thriller
170477;18;Drama
1705;28;Action
1705;878;Science Fiction
170517;35;Comedy
170657;28;Action
170657;14;Fantasy
170657;12;Adventure
170657;35;Comedy
170687;16;Animation
170687;35;Comedy
170687;10751;Family
170687;14;Fantasy
170689;18;Drama
170689;53;Thriller
170767;18;Drama
170767;10752;War
170845;10749;Romance
170845;28;Action
170967;80;Crime
170967;99;Documentary
171;35;Comedy
1710;18;Drama
1710;53;Thriller
171045;27;Horror
171045;53;Thriller
171061;99;Documentary
171075;80;Crime
171075;35;Comedy
171213;10749;Romance
171213;18;Drama
171277;27;Horror
171277;53;Thriller
1713;18;Drama
1713;10749;Romance
171337;18;Drama
171337;80;Crime
171363;28;Action
171363;53;Thriller
171363;80;Crime
1714;18;Drama
1714;878;Science Fiction
171427;35;Comedy
171429;99;Documentary
1715;18;Drama
171587;10749;Romance
171587;18;Drama
171587;35;Comedy
171587;10749;Romance
171587;18;Drama
171587;35;Comedy
1716;18;Drama
1716;10749;Romance
1716;10752;War
1717;18;Drama
1717;53;Thriller
171755;99;Documentary
171759;12;Adventure
171759;10751;Family
171769;18;Drama
171771;18;Drama
171795;99;Documentary
1718;28;Action
1718;37;Western
171861;878;Science Fiction
171861;53;Thriller
171873;10749;Romance
171873;35;Comedy
171885;99;Documentary
1719;18;Drama
1719;10749;Romance
171961;99;Documentary
172;878;Science Fiction
172;28;Action
172;12;Adventure
172;53;Thriller
1720;18;Drama
172011;99;Documentary
1721;12;Adventure
1721;28;Action
1721;35;Comedy
172149;18;Drama
1722;18;Drama
1722;36;History
1722;10749;Romance
172295;18;Drama
172297;99;Documentary
1723;35;Comedy
1723;18;Drama
172391;16;Animation
172391;12;Adventure
172391;10751;Family
1724;878;Science Fiction
1724;28;Action
1724;12;Adventure
172443;35;Comedy
172445;10749;Romance
172445;35;Comedy
172457;27;Horror
172469;35;Comedy
172475;12;Adventure
172475;35;Comedy
1725;80;Crime
1725;18;Drama
1725;10402;Music
172533;10749;Romance
172533;18;Drama
172535;36;History
172535;18;Drama
172545;35;Comedy
172545;18;Drama
172577;80;Crime
172577;18;Drama
172577;53;Thriller
1726;28;Action
1726;878;Science Fiction
1726;12;Adventure
172631;35;Comedy
172631;18;Drama
172673;37;Western
1727;28;Action
1727;12;Adventure
1727;35;Comedy
1727;10749;Romance
172705;18;Drama
172721;878;Science Fiction
172721;28;Action
172721;35;Comedy
172721;12;Adventure
172729;18;Drama
172729;27;Horror
172747;12;Adventure
172747;36;History
172767;28;Action
172767;878;Science Fiction
172767;28;Action
172767;878;Science Fiction
172785;35;Comedy
172785;18;Drama
172803;18;Drama
172803;53;Thriller
172817;53;Thriller
172817;18;Drama
172817;28;Action
172817;80;Crime
172847;18;Drama
172847;53;Thriller
172897;35;Comedy
172897;18;Drama
1729;28;Action
1729;12;Adventure
1729;14;Fantasy
172913;35;Comedy
172913;10749;Romance
173;12;Adventure
173;18;Drama
173;878;Science Fiction
1730;27;Horror
1730;18;Drama
1730;9648;Mystery
1730;53;Thriller
1731;18;Drama
173153;10770;TV Movie
173153;18;Drama
173165;99;Documentary
173171;35;Comedy
173177;35;Comedy
173185;35;Comedy
173189;35;Comedy
1732;28;Action
1732;12;Adventure
1732;35;Comedy
173205;99;Documentary
173299;35;Comedy
173327;99;Documentary
1734;12;Adventure
1734;28;Action
1734;14;Fantasy
173421;18;Drama
173421;10749;Romance
173443;16;Animation
173443;18;Drama
173443;36;History
173443;10749;Romance
173465;99;Documentary
173467;99;Documentary
173491;99;Documentary
173495;99;Documentary
173495;35;Comedy
1735;12;Adventure
1735;28;Action
1735;14;Fantasy
173541;10749;Romance
173541;35;Comedy
173557;35;Comedy
173557;10749;Romance
173577;99;Documentary
173587;99;Documentary
173631;18;Drama
173689;80;Crime
173689;18;Drama
173793;28;Action
1738;28;Action
1738;878;Science Fiction
1738;53;Thriller
173847;10749;Romance
173847;80;Crime
173847;35;Comedy
173873;18;Drama
173891;18;Drama
173891;53;Thriller
173893;18;Drama
173897;28;Action
173897;27;Horror
173897;878;Science Fiction
173917;18;Drama
174;878;Science Fiction
174;28;Action
174;12;Adventure
174;53;Thriller
174195;35;Comedy
174371;99;Documentary
174487;80;Crime
174487;18;Drama
174565;16;Animation
174611;18;Drama
174611;27;Horror
174615;99;Documentary
174645;28;Action
174645;80;Crime
174645;18;Drama
174645;53;Thriller
174671;27;Horror
174671;53;Thriller
174675;878;Science Fiction
174675;53;Thriller
174751;28;Action
174751;18;Drama
174751;37;Western
174751;28;Action
174751;18;Drama
174751;37;Western
174759;28;Action
174759;10749;Romance
174759;53;Thriller
174865;35;Comedy
174865;80;Crime
174895;18;Drama
174905;18;Drama
175;12;Adventure
175;18;Drama
175;10749;Romance
175245;53;Thriller
175291;18;Drama
175291;35;Comedy
175291;80;Crime
175427;99;Documentary
175427;18;Drama
175457;16;Animation
175555;35;Comedy
175555;18;Drama
175791;35;Comedy
175869;10749;Romance
175869;18;Drama
175983;18;Drama
176;27;Horror
176;9648;Mystery
176;80;Crime
176037;53;Thriller
176037;53;Thriller
176077;53;Thriller
176085;35;Comedy
176143;10752;War
176143;18;Drama
176167;18;Drama
176167;10402;Music
177;35;Comedy
177;18;Drama
1770;18;Drama
1770;53;Thriller
1771;28;Action
1771;12;Adventure
1771;878;Science Fiction
1772;18;Drama
1773;80;Crime
1773;18;Drama
1774;99;Documentary
1776;99;Documentary
1779;99;Documentary
1779;36;History
178;18;Drama
178;28;Action
178;53;Thriller
1781;99;Documentary
1782;18;Drama
1782;53;Thriller
1782;9648;Mystery
1783;28;Action
1783;35;Comedy
1783;18;Drama
1783;36;History
1785;35;Comedy
1785;10749;Romance
1787;18;Drama
1787;10749;Romance
1787;10769;Foreign
1788;18;Drama
1788;10751;Family
1788;10402;Music
1788;10749;Romance
1789;35;Comedy
1789;80;Crime
179;80;Crime
179;53;Thriller
1791;18;Drama
1791;10749;Romance
1792;35;Comedy
1793;35;Comedy
1793;18;Drama
1793;10751;Family
180;28;Action
180;53;Thriller
180;878;Science Fiction
180;9648;Mystery
1807;18;Drama
1807;80;Crime
1809;35;Comedy
1809;18;Drama
1809;10749;Romance
1810;36;History
1810;18;Drama
1810;37;Western
1811;878;Science Fiction
1811;18;Drama
1811;35;Comedy
1812;35;Comedy
1812;10749;Romance
1815;18;Drama
1815;28;Action
1815;53;Thriller
1815;80;Crime
1815;9648;Mystery
1816;18;Drama
1816;10402;Music
1817;53;Thriller
1817;18;Drama
1819;35;Comedy
1819;10749;Romance
1824;35;Comedy
1824;10749;Romance
1825;28;Action
1825;18;Drama
1826;35;Comedy
1826;18;Drama
1826;10749;Romance
1829;18;Drama
1829;36;History
1829;10749;Romance
183;12;Adventure
183;35;Comedy
183;18;Drama
183;10751;Family
183;10749;Romance
1830;80;Crime
1830;18;Drama
1830;53;Thriller
1831;35;Comedy
1832;14;Fantasy
1832;35;Comedy
1832;12;Adventure
1833;18;Drama
1833;10749;Romance
1834;80;Crime
1834;18;Drama
1834;9648;Mystery
1834;53;Thriller
1835;80;Crime
1835;9648;Mystery
1835;53;Thriller
1836;18;Drama
1836;27;Horror
1837;10749;Romance
1837;18;Drama
184;35;Comedy
184;80;Crime
184;10749;Romance
1840;80;Crime
1841;9648;Mystery
1841;53;Thriller
1841;80;Crime
1842;9648;Mystery
1842;27;Horror
1842;18;Drama
1843;99;Documentary
1843;10402;Music
1844;10749;Romance
1844;18;Drama
1844;9648;Mystery
1845;35;Comedy
1845;10749;Romance
1846;80;Crime
1846;9648;Mystery
1846;18;Drama
1847;53;Thriller
1847;80;Crime
1847;18;Drama
1847;9648;Mystery
1848;9648;Mystery
1848;80;Crime
1849;36;History
1849;18;Drama
185;878;Science Fiction
185;18;Drama
1850;35;Comedy
1850;18;Drama
1850;10749;Romance
1852;18;Drama
1852;36;History
1852;53;Thriller
1853;99;Documentary
1857;16;Animation
1858;12;Adventure
1858;878;Science Fiction
1858;28;Action
1859;35;Comedy
1859;10749;Romance
186;18;Drama
186;53;Thriller
186;80;Crime
186;9648;Mystery
1863;18;Drama
1863;10752;War
1865;12;Adventure
1865;28;Action
1865;14;Fantasy
187;28;Action
187;53;Thriller
187;80;Crime
1870;35;Comedy
1870;80;Crime
1870;12;Adventure
1870;14;Fantasy
1871;35;Comedy
1871;80;Crime
1871;12;Adventure
1871;14;Fantasy
1872;28;Action
1872;12;Adventure
1872;27;Horror
1872;53;Thriller
1873;18;Drama
1873;53;Thriller
1874;36;History
1874;18;Drama
1875;35;Comedy
1875;80;Crime
1875;12;Adventure
1875;14;Fantasy
1877;14;Fantasy
1877;28;Action
1877;53;Thriller
1877;878;Science Fiction
1878;12;Adventure
1878;18;Drama
1878;35;Comedy
1879;35;Comedy
1879;18;Drama
1879;10749;Romance
1880;28;Action
1880;53;Thriller
1882;18;Drama
1883;18;Drama
1883;36;History
1885;18;Drama
1887;18;Drama
1887;36;History
1888;10749;Romance
1888;35;Comedy
189;80;Crime
189;53;Thriller
1890;18;Drama
1890;10749;Romance
1891;12;Adventure
1891;28;Action
1891;878;Science Fiction
1892;12;Adventure
1892;28;Action
1892;878;Science Fiction
1893;12;Adventure
1893;28;Action
1893;878;Science Fiction
1894;12;Adventure
1894;28;Action
1894;878;Science Fiction
1895;878;Science Fiction
1895;12;Adventure
1895;28;Action
1896;18;Drama
1896;36;History
1899;18;Drama
19;18;Drama
19;878;Science Fiction
1900;53;Thriller
1900;18;Drama
1900;80;Crime
1901;35;Comedy
1901;18;Drama
1901;10749;Romance
1902;18;Drama
1902;53;Thriller
1904;18;Drama
1904;36;History
1904;10749;Romance
1906;10402;Music
1906;18;Drama
1907;18;Drama
1907;12;Adventure
1907;10749;Romance
1907;53;Thriller
1908;18;Drama
1908;36;History
1909;10749;Romance
1909;18;Drama
1909;35;Comedy
1911;12;Adventure
1911;14;Fantasy
1911;28;Action
1912;35;Comedy
1912;18;Drama
1913;18;Drama
1914;35;Comedy
1915;35;Comedy
1917;53;Thriller
1918;18;Drama
1919;18;Drama
1919;10749;Romance
192;18;Drama
192;53;Thriller
192;9648;Mystery
1920;80;Crime
1920;18;Drama
1920;53;Thriller
1921;18;Drama
1921;10749;Romance
1922;18;Drama
1923;18;Drama
1923;9648;Mystery
1924;28;Action
1924;12;Adventure
1924;14;Fantasy
1924;878;Science Fiction
1926;18;Drama
1927;18;Drama
1927;28;Action
1927;878;Science Fiction
193;878;Science Fiction
193;28;Action
193;12;Adventure
193;53;Thriller
1930;28;Action
1930;12;Adventure
1930;14;Fantasy
1931;18;Drama
1931;10402;Music
1933;27;Horror
1933;18;Drama
1933;9648;Mystery
1933;53;Thriller
1934;10749;Romance
1934;36;History
1936;12;Adventure
1936;37;Western
1937;18;Drama
1938;80;Crime
1938;18;Drama
1938;10749;Romance
1939;18;Drama
1939;9648;Mystery
194;35;Comedy
194;10749;Romance
1940;10402;Music
1940;18;Drama
1940;10749;Romance
1941;28;Action
1941;18;Drama
1941;36;History
1941;10752;War
1942;53;Thriller
1942;9648;Mystery
1944;18;Drama
1945;18;Drama
1945;53;Thriller
1946;28;Action
1946;53;Thriller
1946;878;Science Fiction
1946;27;Horror
1947;18;Drama
1948;28;Action
1948;53;Thriller
1948;80;Crime
1949;80;Crime
1949;18;Drama
1949;9648;Mystery
1949;53;Thriller
195;35;Comedy
195;10749;Romance
1950;18;Drama
1950;10749;Romance
1951;18;Drama
1954;878;Science Fiction
1954;53;Thriller
1955;18;Drama
1955;36;History
1956;9648;Mystery
1956;18;Drama
1956;12;Adventure
1957;18;Drama
1957;53;Thriller
1958;35;Comedy
1958;53;Thriller
1958;10402;Music
1958;80;Crime
1958;9648;Mystery
1959;18;Drama
1959;10749;Romance
196;12;Adventure
196;35;Comedy
196;10751;Family
196;878;Science Fiction
1961;35;Comedy
1961;27;Horror
1963;18;Drama
1963;10749;Romance
1964;18;Drama
1965;80;Crime
1965;53;Thriller
1965;18;Drama
1967;18;Drama
1967;10749;Romance
1968;18;Drama
1968;35;Comedy
1968;10749;Romance
1969;28;Action
1969;35;Comedy
1969;37;Western
1969;80;Crime
197;28;Action
197;18;Drama
197;36;History
197;10752;War
1970;27;Horror
1970;9648;Mystery
1970;53;Thriller
1975;27;Horror
1975;53;Thriller
1976;18;Drama
1976;10749;Romance
1977;9648;Mystery
1977;27;Horror
1977;53;Thriller
1978;53;Thriller
1979;12;Adventure
1979;14;Fantasy
1979;28;Action
1979;53;Thriller
198;35;Comedy
198;10752;War
1984;18;Drama
1984;878;Science Fiction
1985;18;Drama
1985;9648;Mystery
1985;53;Thriller
1986;18;Drama
1987;27;Horror
1987;80;Crime
1987;18;Drama
1988;18;Drama
1988;53;Thriller
1989;18;Drama
1989;10749;Romance
199;878;Science Fiction
199;28;Action
199;12;Adventure
199;53;Thriller
1990;9648;Mystery
1990;80;Crime
1990;18;Drama
1991;28;Action
1991;53;Thriller
1992;27;Horror
1992;28;Action
1992;53;Thriller
1993;36;History
1993;18;Drama
1993;10749;Romance
1994;12;Adventure
1994;27;Horror
1994;53;Thriller
1995;12;Adventure
1995;14;Fantasy
1995;28;Action
1995;53;Thriller
1996;28;Action
1996;12;Adventure
1996;14;Fantasy
1996;53;Thriller
1997;12;Adventure
1997;18;Drama
1997;10751;Family
1998;18;Drama
1998;18;Drama
1999;18;Drama
1999;53;Thriller
2;18;Drama
2;80;Crime
20;18;Drama
20;10749;Romance
200;878;Science Fiction
200;28;Action
200;12;Adventure
200;53;Thriller
2000;12;Adventure
2000;18;Drama
2000;36;History
2001;18;Drama
2001;80;Crime
2001;53;Thriller
2002;18;Drama
2002;10749;Romance
2003;18;Drama
2004;28;Action
2004;35;Comedy
2004;10749;Romance
2005;10402;Music
2005;35;Comedy
2006;14;Fantasy
2006;35;Comedy
2006;10749;Romance
2007;18;Drama
2008;14;Fantasy
2008;18;Drama
2008;28;Action
2008;53;Thriller
2008;10749;Romance
2009;18;Drama
201;878;Science Fiction
201;28;Action
201;12;Adventure
201;53;Thriller
2010;18;Drama
2011;16;Animation
2011;18;Drama
2012;18;Drama
2013;18;Drama
2014;18;Drama
2015;18;Drama
2016;18;Drama
2016;36;History
2016;10752;War
2017;28;Action
2017;80;Crime
2017;18;Drama
2017;9648;Mystery
2017;53;Thriller
2018;35;Comedy
2019;28;Action
2019;12;Adventure
2019;80;Crime
2019;53;Thriller
2020;35;Comedy
2021;35;Comedy
2021;18;Drama
2021;10749;Romance
2022;35;Comedy
2022;10749;Romance
2023;37;Western
2023;12;Adventure
2024;18;Drama
2024;36;History
2024;10752;War
2024;28;Action
2026;9648;Mystery
2026;18;Drama
2026;53;Thriller
2026;80;Crime
2028;35;Comedy
2028;18;Drama
2028;10749;Romance
2029;35;Comedy
203;18;Drama
203;80;Crime
2033;18;Drama
2033;10749;Romance
2034;28;Action
2034;80;Crime
2034;18;Drama
2034;53;Thriller
2038;28;Action
2038;53;Thriller
2039;35;Comedy
2039;18;Drama
2039;10749;Romance
204;18;Drama
204;53;Thriller
204;12;Adventure
2042;36;History
2042;18;Drama
2042;10752;War
2043;80;Crime
2043;9648;Mystery
2043;53;Thriller
2043;28;Action
2044;10749;Romance
2044;18;Drama
2044;9648;Mystery
2045;18;Drama
2045;9648;Mystery
2045;878;Science Fiction
2045;53;Thriller
2046;27;Horror
2046;18;Drama
2046;53;Thriller
2046;9648;Mystery
2047;28;Action
2047;80;Crime
2047;18;Drama
2047;53;Thriller
2048;28;Action
2048;878;Science Fiction
2049;99;Documentary
2049;10769;Foreign
205;18;Drama
205;36;History
205;10752;War
2054;10402;Music
2054;18;Drama
2054;10751;Family
2055;37;Western
2056;18;Drama
2056;35;Comedy
2057;53;Thriller
2058;35;Comedy
2058;10749;Romance
2059;12;Adventure
2059;28;Action
2059;53;Thriller
2059;9648;Mystery
206;18;Drama
2061;28;Action
2061;80;Crime
2061;18;Drama
2061;53;Thriller
2062;16;Animation
2062;35;Comedy
2062;10751;Family
2062;14;Fantasy
2064;35;Comedy
2064;18;Drama
2064;10749;Romance
2067;878;Science Fiction
2069;35;Comedy
2069;80;Crime
207;18;Drama
